Casos Confirmados;Data;DRS;Negativo;Negativo Acc;Número de registros;Obitos Confirmados;Pop Drs;Positivo;Positivo Acc;Positivo Por 1M;Positivo Por Casos;Positivo Por Testes;Teste Por 1M;Teste Por Casos;Total;Total Acc
37;2020-04-07;São José do Rio Preto;95;327;1;1;1629470;8;40;24,5479;1,0811;0,109;225,2266;9,9189;103;367
50;2020-04-08;São José do Rio Preto;66;393;1;2;1629470;8;48;29,4574;0,96;0,1088;270,6401;8,82;74;441
57;2020-04-09;São José do Rio Preto;65;458;1;2;1629470;6;54;33,1396;0,9474;0,1055;314,2126;8,9825;71;512
59;2020-04-10;São José do Rio Preto;87;545;1;3;1629470;6;60;36,8218;1,0169;0,0992;371,2864;10,2542;93;605
62;2020-04-11;São José do Rio Preto;14;559;1;3;1629470;0;60;36,8218;0,9677;0,0969;379,8781;9,9839;14;619
69;2020-04-12;São José do Rio Preto;29;588;1;3;1629470;2;62;38,0492;0,8986;0,0954;398,9027;9,4203;31;650
72;2020-04-13;São José do Rio Preto;39;627;1;3;1629470;3;65;39,8903;0,9028;0,0939;424,678;9,6111;42;692
85;2020-04-14;São José do Rio Preto;36;663;1;5;1629470;1;66;40,504;0,7765;0,0905;447,3847;8,5765;37;729
98;2020-04-15;São José do Rio Preto;35;698;1;5;1629470;0;66;40,504;0,6735;0,0864;468,8641;7,7959;35;764
101;2020-04-16;São José do Rio Preto;87;785;1;5;1629470;10;76;46,6409;0,7525;0,0883;528,3927;8,5248;97;861
104;2020-04-17;São José do Rio Preto;48;833;1;7;1629470;2;78;47,8683;0,75;0,0856;559,0775;8,7596;50;911
117;2020-04-18;São José do Rio Preto;42;875;1;6;1629470;2;80;49,0957;0,6838;0,0838;586,0801;8,1624;44;955
119;2020-04-19;São José do Rio Preto;5;880;1;8;1629470;2;82;50,3231;0,6891;0,0852;590,376;8,084;7;962
120;2020-04-20;São José do Rio Preto;8;888;1;9;1629470;0;82;50,3231;0,6833;0,0845;595,2856;8,0833;8;970
121;2020-04-21;São José do Rio Preto;80;968;1;11;1629470;4;86;52,7779;0,7107;0,0816;646,8361;8,7107;84;1054
122;2020-04-22;São José do Rio Preto;5;973;1;11;1629470;1;87;53,3916;0,7131;0,0821;650,5183;8,6885;6;1060
124;2020-04-23;São José do Rio Preto;36;1009;1;11;1629470;6;93;57,0738;0,75;0,0844;676,2935;8,8871;42;1102
121;2020-04-24;São José do Rio Preto;38;1047;1;11;1629470;0;93;57,0738;0,7686;0,0816;699,614;9,4215;38;1140
135;2020-04-25;São José do Rio Preto;60;1107;1;11;1629470;10;103;63,2107;0,763;0,0851;742,5727;8,963;70;1210
140;2020-04-26;São José do Rio Preto;2;1109;1;11;1629470;1;104;63,8244;0,7429;0,0857;744,4138;8,6643;3;1213
156;2020-04-27;São José do Rio Preto;15;1124;1;11;1629470;3;107;65,6655;0,6859;0,0869;755,4604;7,891;18;1231
167;2020-04-28;São José do Rio Preto;71;1195;1;11;1629470;9;116;71,1888;0,6946;0,0885;804,5561;7,8503;80;1311
172;2020-04-29;São José do Rio Preto;47;1242;1;11;1629470;8;124;76,0984;0,7209;0,0908;838,3094;7,9419;55;1366
187;2020-04-30;São José do Rio Preto;45;1287;1;12;1629470;4;128;78,5531;0,6845;0,0905;868,3805;7,5668;49;1415
197;2020-05-01;São José do Rio Preto;52;1339;1;12;1629470;12;140;85,9175;0,7107;0,0947;907,6571;7,5076;64;1479
219;2020-05-02;São José do Rio Preto;2;1341;1;12;1629470;0;140;85,9175;0,6393;0,0945;908,8845;6,7626;2;1481
223;2020-05-03;São José do Rio Preto;1;1342;1;13;1629470;0;140;85,9175;0,6278;0,0945;909,4982;6,6457;1;1482
231;2020-05-04;São José do Rio Preto;41;1383;1;13;1629470;2;142;87,1449;0,6147;0,0931;935,8871;6,6017;43;1525
240;2020-05-05;São José do Rio Preto;66;1449;1;14;1629470;8;150;92,0545;0,625;0,0938;981,3007;6,6625;74;1599
280;2020-05-06;São José do Rio Preto;48;1497;1;14;1629470;7;157;96,3503;0,5607;0,0949;1015,054;5,9071;55;1654
299;2020-05-07;São José do Rio Preto;52;1549;1;16;1629470;11;168;103,101;0,5619;0,0978;1053,7169;5,7425;63;1717
326;2020-05-08;São José do Rio Preto;81;1630;1;16;1629470;10;178;109,238;0,546;0,0985;1109,5632;5,546;91;1808
376;2020-05-09;São José do Rio Preto;47;1677;1;16;1629470;7;185;113,5338;0,492;0,0994;1142,7028;4,9521;54;1862
461;2020-05-10;São José do Rio Preto;47;1724;1;16;1629470;7;192;117,8297;0,4165;0,1002;1175,8425;4,1562;54;1916
467;2020-05-11;São José do Rio Preto;14;1738;1;18;1629470;3;195;119,6708;0,4176;0,1009;1186,2753;4,1392;17;1933
496;2020-05-12;São José do Rio Preto;61;1799;1;21;1629470;12;207;127,0352;0,4173;0,1032;1231,0751;4,0444;73;2006
542;2020-05-13;São José do Rio Preto;43;1842;1;24;1629470;13;220;135,0132;0,4059;0,1067;1265,4421;3,8044;56;2062
645;2020-05-14;São José do Rio Preto;63;1905;1;27;1629470;9;229;140,5365;0,355;0,1073;1309,6283;3,3085;72;2134
702;2020-05-15;São José do Rio Preto;47;1952;1;30;1629470;5;234;143,605;0,3333;0,107;1341,5405;3,114;52;2186
726;2020-05-16;São José do Rio Preto;60;2012;1;31;1629470;14;248;152,1967;0,3416;0,1097;1386,954;3,1129;74;2260
730;2020-05-17;São José do Rio Preto;60;2072;1;32;1629470;14;262;160,7885;0,3589;0,1123;1432,3676;3,1973;74;2334
803;2020-05-18;São José do Rio Preto;60;2132;1;33;1629470;14;276;169,3802;0,3437;0,1146;1477,7811;2,9988;74;2408
829;2020-05-19;São José do Rio Preto;65;2197;1;38;1629470;26;302;185,3363;0,3643;0,1208;1533,6275;3,0145;91;2499
869;2020-05-20;São José do Rio Preto;48;2245;1;40;1629470;17;319;195,7692;0,3671;0,1244;1573,5178;2,9505;65;2564
912;2020-05-21;São José do Rio Preto;64;2309;1;42;1629470;15;334;204,9746;0,3662;0,1264;1621,9998;2,898;79;2643
955;2020-05-22;São José do Rio Preto;76;2385;1;42;1629470;13;347;212,9527;0,3634;0,127;1676,6188;2,8607;89;2732
1055;2020-05-23;São José do Rio Preto;68;2453;1;44;1629470;15;362;222,1581;0,3431;0,1286;1727,5556;2,6682;83;2815
1096;2020-05-24;São José do Rio Preto;68;2521;1;45;1629470;15;377;231,3636;0,344;0,1301;1778,4924;2,6442;83;2898
1110;2020-05-25;São José do Rio Preto;24;2545;1;47;1629470;10;387;237,5005;0,3486;0,132;1799,3581;2,6414;34;2932
1125;2020-05-26;São José do Rio Preto;64;2609;1;51;1629470;17;404;247,9334;0,3591;0,1341;1849,0675;2,6782;81;3013
1172;2020-05-27;São José do Rio Preto;86;2695;1;53;1629470;27;431;264,5032;0,3677;0,1379;1918,4152;2,6672;113;3126
1227;2020-05-28;São José do Rio Preto;65;2760;1;53;1629470;14;445;273,0949;0,3627;0,1388;1966,8972;2,6121;79;3205
1309;2020-05-29;São José do Rio Preto;78;2838;1;57;1629470;21;466;285,9826;0,356;0,141;2027,6532;2,5241;99;3304
1399;2020-05-30;São José do Rio Preto;128;2966;1;57;1629470;36;502;308,0756;0,3588;0,1448;2128,2994;2,4789;164;3468
1433;2020-05-31;São José do Rio Preto;128;3094;1;60;1629470;36;538;330,1687;0,3754;0,1481;2228,9456;2,5345;164;3632
1439;2020-06-01;São José do Rio Preto;61;3155;1;62;1629470;15;553;339,3742;0,3843;0,1491;2275,5865;2,5768;76;3708
1525;2020-06-02;São José do Rio Preto;79;3234;1;65;1629470;34;587;360,2398;0,3849;0,1536;2344,9342;2,5056;113;3821
1579;2020-06-03;São José do Rio Preto;191;3425;1;66;1629470;78;665;408,1082;0,4212;0,1626;2510,0186;2,5902;269;4090
1711;2020-06-04;São José do Rio Preto;125;3550;1;69;1629470;43;708;434,4971;0,4138;0,1663;2613,1196;2,4886;168;4258
1801;2020-06-05;São José do Rio Preto;141;3691;1;71;1629470;60;768;471,3189;0,4264;0,1722;2736,4726;2,4758;201;4459
1898;2020-06-06;São José do Rio Preto;150;3841;1;73;1629470;84;852;522,8694;0,4489;0,1815;2880,0776;2,4726;234;4693
1982;2020-06-07;São José do Rio Preto;150;3991;1;78;1629470;84;936;574,4199;0,4723;0,19;3023,6825;2,4859;234;4927
2083;2020-06-08;São José do Rio Preto;101;4092;1;81;1629470;67;1003;615,5376;0,4815;0,1969;3126,7836;2,446;168;5095
2219;2020-06-09;São José do Rio Preto;169;4261;1;89;1629470;101;1104;677,5209;0,4975;0,2058;3292,4816;2,4178;270;5365
2327;2020-06-10;São José do Rio Preto;176;4437;1;91;1629470;154;1258;772,0302;0,5406;0,2209;3495,0014;2,4474;330;5695
2524;2020-06-11;São José do Rio Preto;202;4639;1;94;1629470;127;1385;849,9696;0,5487;0,2299;3696,9076;2,3867;329;6024
2727;2020-06-12;São José do Rio Preto;52;4691;1;97;1629470;27;1412;866,5394;0,5178;0,2314;3745,3896;2,238;79;6103
2893;2020-06-13;São José do Rio Preto;93;4784;1;105;1629470;55;1467;900,2927;0,5071;0,2347;3836,2167;2,1607;148;6251
2973;2020-06-14;São José do Rio Preto;0;4784;1;108;1629470;0;1467;900,2927;0,4934;0,2347;3836,2167;2,1026;0;6251
0;2020-02-13;Sorocaba;0;0;1;0;2534157;1;1;0,3946;;1;0,3946;;1;1
0;2020-02-14;Sorocaba;0;0;1;0;2534157;1;2;0,7892;;1;0,7892;;1;2
0;2020-02-15;Sorocaba;0;0;1;0;2534157;1;3;1,1838;;1;1,1838;;1;3
0;2020-02-16;Sorocaba;0;0;1;0;2534157;1;4;1,5784;;1;1,5784;;1;4
0;2020-02-17;Sorocaba;0;0;1;0;2534157;1;5;1,973;;1;1,973;;1;5
0;2020-02-18;Sorocaba;0;0;1;0;2534157;1;6;2,3677;;1;2,3677;;1;6
0;2020-02-19;Sorocaba;0;0;1;0;2534157;1;7;2,7623;;1;2,7623;;1;7
0;2020-02-20;Sorocaba;0;0;1;0;2534157;1;8;3,1569;;1;3,1569;;1;8
0;2020-02-21;Sorocaba;0;0;1;0;2534157;1;9;3,5515;;1;3,5515;;1;9
0;2020-02-22;Sorocaba;0;0;1;0;2534157;1;10;3,9461;;1;3,9461;;1;10
0;2020-02-23;Sorocaba;0;0;1;0;2534157;1;11;4,3407;;1;4,3407;;1;11
0;2020-02-24;Sorocaba;0;0;1;0;2534157;1;12;4,7353;;1;4,7353;;1;12
0;2020-02-25;Sorocaba;0;0;1;0;2534157;1;13;5,1299;;1;5,1299;;1;13
0;2020-02-26;Sorocaba;0;0;1;0;2534157;1;14;5,5245;;1;5,5245;;1;14
0;2020-02-27;Sorocaba;0;0;1;0;2534157;1;15;5,9191;;1;5,9191;;1;15
0;2020-02-28;Sorocaba;0;0;1;0;2534157;1;16;6,3137;;1;6,3137;;1;16
0;2020-02-29;Sorocaba;0;0;1;0;2534157;1;17;6,7083;;1;6,7083;;1;17
0;2020-03-01;Sorocaba;0;0;1;0;2534157;1;18;7,103;;1;7,103;;1;18
0;2020-03-02;Sorocaba;3;3;1;0;2534157;4;22;8,6814;;0,88;9,8652;;7;25
0;2020-03-03;Sorocaba;3;6;1;0;2534157;4;26;10,2598;;0,8125;12,6275;;7;32
0;2020-03-04;Sorocaba;2;8;1;0;2534157;0;26;10,2598;;0,7647;13,4167;;2;34
0;2020-03-05;Sorocaba;0;8;1;0;2534157;1;27;10,6544;;0,7714;13,8113;;1;35
0;2020-03-06;Sorocaba;1;9;1;0;2534157;0;27;10,6544;;0,75;14,2059;;1;36
0;2020-03-07;Sorocaba;1;10;1;0;2534157;0;27;10,6544;;0,7297;14,6005;;1;37
0;2020-03-08;Sorocaba;1;11;1;0;2534157;0;27;10,6544;;0,7105;14,9951;;1;38
0;2020-03-09;Sorocaba;2;13;1;0;2534157;0;27;10,6544;;0,675;15,7843;;2;40
0;2020-03-10;Sorocaba;2;15;1;0;2534157;0;27;10,6544;;0,6429;16,5736;;2;42
0;2020-03-11;Sorocaba;3;18;1;0;2534157;1;28;11,049;;0,6087;18,152;;4;46
0;2020-03-12;Sorocaba;3;21;1;0;2534157;1;29;11,4436;;0,58;19,7304;;4;50
0;2020-03-13;Sorocaba;2;23;1;0;2534157;0;29;11,4436;;0,5577;20,5196;;2;52
0;2020-03-14;Sorocaba;2;25;1;0;2534157;0;29;11,4436;;0,537;21,3089;;2;54
0;2020-03-15;Sorocaba;2;27;1;0;2534157;0;29;11,4436;;0,5179;22,0981;;2;56
0;2020-03-16;Sorocaba;1;28;1;0;2534157;1;30;11,8383;;0,5172;22,8873;;2;58
0;2020-03-17;Sorocaba;1;29;1;0;2534157;0;30;11,8383;;0,5085;23,2819;;1;59
0;2020-03-18;Sorocaba;4;33;1;0;2534157;0;30;11,8383;;0,4762;24,8603;;4;63
0;2020-03-19;Sorocaba;1;34;1;0;2534157;0;30;11,8383;;0,4688;25,2549;;1;64
0;2020-03-20;Sorocaba;2;36;1;0;2534157;2;32;12,6275;;0,4706;26,8334;;4;68
0;2020-03-21;Sorocaba;2;38;1;0;2534157;2;34;13,4167;;0,4722;28,4118;;4;72
0;2020-03-22;Sorocaba;2;40;1;0;2534157;2;36;14,2059;;0,4737;29,9902;;4;76
0;2020-03-23;Sorocaba;4;44;1;0;2534157;0;36;14,2059;;0,45;31,5687;;4;80
0;2020-03-24;Sorocaba;2;46;1;0;2534157;0;36;14,2059;;0,439;32,3579;;2;82
0;2020-03-25;Sorocaba;1;47;1;0;2534157;0;36;14,2059;;0,4337;32,7525;;1;83
1;2020-03-26;Sorocaba;15;62;1;0;2534157;0;36;14,2059;36;0,3673;38,6716;98;15;98
2;2020-03-27;Sorocaba;10;72;1;0;2534157;2;38;14,9951;19;0,3455;43,4069;55;12;110
2;2020-03-28;Sorocaba;3;75;1;0;2534157;0;38;14,9951;19;0,3363;44,5908;56,5;3;113
2;2020-03-29;Sorocaba;0;75;1;0;2534157;1;39;15,3897;19,5;0,3421;44,9854;57;1;114
5;2020-03-30;Sorocaba;21;96;1;1;2534157;0;39;15,3897;7,8;0,2889;53,2722;27;21;135
6;2020-03-31;Sorocaba;2;98;1;1;2534157;0;39;15,3897;6,5;0,2847;54,0614;22,8333;2;137
7;2020-04-01;Sorocaba;10;108;1;1;2534157;0;39;15,3897;5,5714;0,2653;58,0075;21;10;147
10;2020-04-02;Sorocaba;11;119;1;1;2534157;0;39;15,3897;3,9;0,2468;62,3481;15,8;11;158
15;2020-04-03;Sorocaba;6;125;1;2;2534157;1;40;15,7843;2,6667;0,2424;65,1104;11;7;165
14;2020-04-04;Sorocaba;4;129;1;2;2534157;0;40;15,7843;2,8571;0,2367;66,6888;12,0714;4;169
16;2020-04-05;Sorocaba;9;138;1;2;2534157;1;41;16,179;2,5625;0,2291;70,6349;11,1875;10;179
18;2020-04-06;Sorocaba;40;178;1;2;2534157;5;46;18,152;2,5556;0,2054;88,3923;12,4444;45;224
25;2020-04-07;Sorocaba;52;230;1;2;2534157;2;48;18,9412;1,92;0,1727;109,7012;11,12;54;278
29;2020-04-08;Sorocaba;30;260;1;2;2534157;3;51;20,125;1,7586;0,164;122,7233;10,7241;33;311
38;2020-04-09;Sorocaba;24;284;1;2;2534157;5;56;22,0981;1,4737;0,1647;134,1669;8,9474;29;340
46;2020-04-10;Sorocaba;80;364;1;3;2534157;1;57;22,4927;1,2391;0,1354;166,1302;9,1522;81;421
49;2020-04-11;Sorocaba;22;386;1;3;2534157;0;57;22,4927;1,1633;0,1287;174,8116;9,0408;22;443
50;2020-04-12;Sorocaba;20;406;1;3;2534157;3;60;23,6765;1,2;0,1288;183,8876;9,32;23;466
55;2020-04-13;Sorocaba;56;462;1;3;2534157;1;61;24,0711;1,1091;0,1166;206,3803;9,5091;57;523
62;2020-04-14;Sorocaba;84;546;1;3;2534157;14;75;29,5956;1,2097;0,1208;245,0519;10,0161;98;621
74;2020-04-15;Sorocaba;65;611;1;4;2534157;13;88;34,7256;1,1892;0,1259;275,8314;9,4459;78;699
88;2020-04-16;Sorocaba;84;695;1;7;2534157;16;104;41,0393;1,1818;0,1302;315,2922;9,0795;100;799
97;2020-04-17;Sorocaba;189;884;1;8;2534157;10;114;44,9854;1,1753;0,1142;393,8193;10,2887;199;998
106;2020-04-18;Sorocaba;126;1010;1;11;2534157;15;129;50,9045;1,217;0,1133;449,4591;10,7453;141;1139
115;2020-04-19;Sorocaba;76;1086;1;12;2534157;6;135;53,2722;1,1739;0,1106;481,817;10,6174;82;1221
120;2020-04-20;Sorocaba;49;1135;1;12;2534157;15;150;59,1913;1,25;0,1167;507,072;10,7083;64;1285
130;2020-04-21;Sorocaba;85;1220;1;15;2534157;9;159;62,7428;1,2231;0,1153;544,1652;10,6077;94;1379
131;2020-04-22;Sorocaba;78;1298;1;16;2534157;19;178;70,2403;1,3588;0,1206;582,4422;11,2672;97;1476
141;2020-04-23;Sorocaba;95;1393;1;16;2534157;21;199;78,5271;1,4113;0,125;628,2168;11,2908;116;1592
159;2020-04-24;Sorocaba;57;1450;1;18;2534157;6;205;80,8948;1,2893;0,1239;653,0771;10,4088;63;1655
190;2020-04-25;Sorocaba;84;1534;1;22;2534157;11;216;85,2354;1,1368;0,1234;690,5649;9,2105;95;1750
202;2020-04-26;Sorocaba;5;1539;1;22;2534157;1;217;85,6301;1,0743;0,1236;692,9326;8,6931;6;1756
207;2020-04-27;Sorocaba;49;1588;1;23;2534157;8;225;88,7869;1,087;0,1241;715,4253;8,7585;57;1813
242;2020-04-28;Sorocaba;75;1663;1;29;2534157;9;234;92,3384;0,9669;0,1234;748,5724;7,8388;84;1897
282;2020-04-29;Sorocaba;67;1730;1;31;2534157;18;252;99,4414;0,8936;0,1271;782,1141;7,0284;85;1982
312;2020-04-30;Sorocaba;71;1801;1;33;2534157;21;273;107,7281;0,875;0,1316;818,4181;6,6474;92;2074
329;2020-05-01;Sorocaba;4;1805;1;33;2534157;2;275;108,5173;0,8359;0,1322;820,7858;6,3222;6;2080
344;2020-05-02;Sorocaba;61;1866;1;33;2534157;13;288;113,6473;0,8372;0,1337;849,9868;6,2616;74;2154
347;2020-05-03;Sorocaba;4;1870;1;33;2534157;1;289;114,0419;0,8329;0,1339;851,9598;6,2219;5;2159
354;2020-05-04;Sorocaba;111;1981;1;33;2534157;26;315;124,3017;0,8898;0,1372;906,0212;6,4859;137;2296
381;2020-05-05;Sorocaba;28;2009;1;34;2534157;20;335;132,1939;0,8793;0,1429;924,9624;6,1522;48;2344
432;2020-05-06;Sorocaba;73;2082;1;35;2534157;65;400;157,8434;0,9259;0,1612;979,4184;5,7454;138;2482
484;2020-05-07;Sorocaba;31;2113;1;37;2534157;54;454;179,1523;0,938;0,1769;1012,9601;5,3037;85;2567
524;2020-05-08;Sorocaba;10;2123;1;41;2534157;7;461;181,9145;0,8798;0,1784;1019,6685;4,9313;17;2584
594;2020-05-09;Sorocaba;31;2154;1;45;2534157;43;504;198,8827;0,8485;0,1896;1048,8695;4,4747;74;2658
604;2020-05-10;Sorocaba;31;2185;1;47;2534157;43;547;215,8509;0,9056;0,2002;1078,0705;4,5232;74;2732
606;2020-05-11;Sorocaba;63;2248;1;47;2534157;54;601;237,1597;0,9917;0,211;1124,2397;4,7013;117;2849
629;2020-05-12;Sorocaba;114;2362;1;50;2534157;33;634;250,1818;1,0079;0,2116;1182,2472;4,7631;147;2996
780;2020-05-13;Sorocaba;28;2390;1;55;2534157;16;650;256,4956;0,8333;0,2138;1199,61;3,8974;44;3040
889;2020-05-14;Sorocaba;98;2488;1;58;2534157;27;677;267,15;0,7615;0,2139;1248,936;3,5602;125;3165
981;2020-05-15;Sorocaba;81;2569;1;60;2534157;38;715;282,1451;0,7288;0,2177;1295,8945;3,3476;119;3284
1057;2020-05-16;Sorocaba;119;2688;1;61;2534157;59;774;305,427;0,7323;0,2236;1366,1348;3,2753;178;3462
1086;2020-05-17;Sorocaba;119;2807;1;64;2534157;59;833;328,7089;0,767;0,2288;1436,3751;3,3517;178;3640
1117;2020-05-18;Sorocaba;119;2926;1;64;2534157;59;892;351,9908;0,7986;0,2336;1506,6154;3,4181;178;3818
1212;2020-05-19;Sorocaba;118;3044;1;67;2534157;53;945;372,9051;0,7797;0,2369;1574,0935;3,2913;171;3989
1345;2020-05-20;Sorocaba;56;3100;1;71;2534157;22;967;381,5865;0,719;0,2378;1604,8729;3,0238;78;4067
1429;2020-05-21;Sorocaba;77;3177;1;75;2534157;33;1000;394,6085;0,6998;0,2394;1648,2799;2,923;110;4177
1527;2020-05-22;Sorocaba;92;3269;1;83;2534157;21;1021;402,8953;0,6686;0,238;1692,8706;2,8094;113;4290
1592;2020-05-23;Sorocaba;116;3385;1;90;2534157;43;1064;419,8635;0,6683;0,2392;1755,6134;2,7946;159;4449
1662;2020-05-24;Sorocaba;116;3501;1;90;2534157;43;1107;436,8317;0,6661;0,2402;1818,3562;2,7726;159;4608
1697;2020-05-25;Sorocaba;49;3550;1;91;2534157;30;1137;448,6699;0,67;0,2426;1849,5302;2,7619;79;4687
1727;2020-05-26;Sorocaba;125;3675;1;92;2534157;56;1193;470,768;0,6908;0,2451;1920,9544;2,8188;181;4868
1821;2020-05-27;Sorocaba;83;3758;1;103;2534157;54;1247;492,0769;0,6848;0,2492;1975,0158;2,7485;137;5005
1979;2020-05-28;Sorocaba;70;3828;1;105;2534157;52;1299;512,5965;0,6564;0,2534;2023,158;2,5907;122;5127
2086;2020-05-29;Sorocaba;88;3916;1;111;2534157;31;1330;524,8294;0,6376;0,2535;2070,1164;2,5149;119;5246
2247;2020-05-30;Sorocaba;27;3943;1;117;2534157;5;1335;526,8024;0,5941;0,2529;2082,7439;2,3489;32;5278
2283;2020-05-31;Sorocaba;27;3970;1;118;2534157;5;1340;528,7754;0,5869;0,2524;2095,3714;2,3259;32;5310
2282;2020-06-01;Sorocaba;128;4098;1;117;2534157;68;1408;555,6088;0,617;0,2557;2172,7146;2,4128;196;5506
2458;2020-06-02;Sorocaba;56;4154;1;129;2534157;28;1436;566,6579;0,5842;0,2569;2205,8618;2,2742;84;5590
2632;2020-06-03;Sorocaba;102;4256;1;136;2534157;54;1490;587,9667;0,5661;0,2593;2267,4207;2,1831;156;5746
2765;2020-06-04;Sorocaba;94;4350;1;144;2534157;53;1543;608,881;0,558;0,2618;2325,4281;2,1313;147;5893
2915;2020-06-05;Sorocaba;71;4421;1;148;2534157;45;1588;626,6384;0,5448;0,2643;2371,2027;2,0614;116;6009
3071;2020-06-06;Sorocaba;57;4478;1;150;2534157;41;1629;642,8173;0,5304;0,2667;2409,8744;1,9886;98;6107
3092;2020-06-07;Sorocaba;57;4535;1;151;2534157;41;1670;658,9963;0,5401;0,2691;2448,546;2,0068;98;6205
3116;2020-06-08;Sorocaba;54;4589;1;152;2534157;42;1712;675,5698;0,5494;0,2717;2486,4284;2,0221;96;6301
3235;2020-06-09;Sorocaba;121;4710;1;159;2534157;68;1780;702,4032;0,5502;0,2743;2561,0094;2,0062;189;6490
3368;2020-06-10;Sorocaba;38;4748;1;172;2534157;38;1818;717,3983;0,5398;0,2769;2590,9997;1,9495;76;6566
3518;2020-06-11;Sorocaba;78;4826;1;178;2534157;69;1887;744,6263;0,5364;0,2811;2649,0071;1,9082;147;6713
3600;2020-06-12;Sorocaba;69;4895;1;180;2534157;42;1929;761,1999;0,5358;0,2827;2692,8087;1,8956;111;6824
3673;2020-06-13;Sorocaba;67;4962;1;181;2534157;30;1959;773,0381;0,5334;0,2831;2731,0857;1,8843;97;6921
3807;2020-06-14;Sorocaba;0;4962;1;182;2534157;0;1959;773,0381;0,5146;0,2831;2731,0857;1,818;0;6921
0;2020-02-05;Taubaté;2;2;1;0;2552610;0;0;0;;0;0,7835;;2;2
0;2020-02-06;Taubaté;2;4;1;0;2552610;0;0;0;;0;1,567;;2;4
0;2020-02-07;Taubaté;2;6;1;0;2552610;0;0;0;;0;2,3505;;2;6
0;2020-02-08;Taubaté;2;8;1;0;2552610;0;0;0;;0;3,134;;2;8
0;2020-02-09;Taubaté;2;10;1;0;2552610;0;0;0;;0;3,9176;;2;10
0;2020-02-10;Taubaté;2;12;1;0;2552610;0;0;0;;0;4,7011;;2;12
0;2020-02-11;Taubaté;2;14;1;0;2552610;0;0;0;;0;5,4846;;2;14
0;2020-02-12;Taubaté;2;16;1;0;2552610;0;0;0;;0;6,2681;;2;16
0;2020-02-13;Taubaté;2;18;1;0;2552610;0;0;0;;0;7,0516;;2;18
0;2020-02-14;Taubaté;2;20;1;0;2552610;0;0;0;;0;7,8351;;2;20
0;2020-02-15;Taubaté;2;22;1;0;2552610;0;0;0;;0;8,6186;;2;22
0;2020-02-16;Taubaté;2;24;1;0;2552610;0;0;0;;0;9,4021;;2;24
0;2020-02-17;Taubaté;2;26;1;0;2552610;0;0;0;;0;10,1857;;2;26
0;2020-02-18;Taubaté;0;26;1;0;2552610;1;1;0,3918;;0,037;10,5774;;1;27
0;2020-02-19;Taubaté;0;26;1;0;2552610;1;2;0,7835;;0,0714;10,9692;;1;28
0;2020-02-20;Taubaté;0;26;1;0;2552610;1;3;1,1753;;0,1034;11,3609;;1;29
0;2020-02-21;Taubaté;0;26;1;0;2552610;1;4;1,567;;0,1333;11,7527;;1;30
0;2020-02-22;Taubaté;0;26;1;0;2552610;1;5;1,9588;;0,1613;12,1444;;1;31
0;2020-02-23;Taubaté;0;26;1;0;2552610;1;6;2,3505;;0,1875;12,5362;;1;32
0;2020-02-24;Taubaté;0;26;1;0;2552610;1;7;2,7423;;0,2121;12,9279;;1;33
0;2020-02-25;Taubaté;0;26;1;0;2552610;1;8;3,134;;0,2353;13,3197;;1;34
0;2020-02-26;Taubaté;0;26;1;0;2552610;1;9;3,5258;;0,2571;13,7115;;1;35
0;2020-02-27;Taubaté;0;26;1;0;2552610;1;10;3,9176;;0,2778;14,1032;;1;36
0;2020-02-28;Taubaté;1;27;1;0;2552610;0;10;3,9176;;0,2703;14,495;;1;37
0;2020-02-29;Taubaté;1;28;1;0;2552610;0;10;3,9176;;0,2632;14,8867;;1;38
0;2020-03-01;Taubaté;1;29;1;0;2552610;0;10;3,9176;;0,2564;15,2785;;1;39
0;2020-03-02;Taubaté;1;30;1;0;2552610;0;10;3,9176;;0,25;15,6702;;1;40
0;2020-03-03;Taubaté;2;32;1;0;2552610;0;10;3,9176;;0,2381;16,4537;;2;42
0;2020-03-04;Taubaté;1;33;1;0;2552610;0;10;3,9176;;0,2326;16,8455;;1;43
0;2020-03-05;Taubaté;0;33;1;0;2552610;2;12;4,7011;;0,2667;17,629;;2;45
0;2020-03-06;Taubaté;3;36;1;0;2552610;1;13;5,0928;;0,2653;19,196;;4;49
0;2020-03-07;Taubaté;3;39;1;0;2552610;1;14;5,4846;;0,2642;20,7631;;4;53
0;2020-03-08;Taubaté;3;42;1;0;2552610;1;15;5,8763;;0,2632;22,3301;;4;57
0;2020-03-09;Taubaté;3;45;1;0;2552610;0;15;5,8763;;0,25;23,5054;;3;60
0;2020-03-10;Taubaté;3;48;1;0;2552610;0;15;5,8763;;0,2381;24,6806;;3;63
0;2020-03-11;Taubaté;3;51;1;0;2552610;0;15;5,8763;;0,2273;25,8559;;3;66
0;2020-03-12;Taubaté;5;56;1;0;2552610;0;15;5,8763;;0,2113;27,8147;;5;71
0;2020-03-13;Taubaté;5;61;1;0;2552610;4;19;7,4434;;0,2375;31,3405;;9;80
0;2020-03-14;Taubaté;5;66;1;0;2552610;4;23;9,0104;;0,2584;34,8663;;9;89
0;2020-03-15;Taubaté;5;71;1;0;2552610;4;27;10,5774;;0,2755;38,3921;;9;98
0;2020-03-16;Taubaté;6;77;1;0;2552610;0;27;10,5774;;0,2596;40,7426;;6;104
