,epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,datetime,days
2488,24,2020-06-09,Brazil,MG,TOTAL,19,399,219,16102,399,16102,1.88485,76.06481,0.02478,7363.0,101572.0,25528.0,120.59262,2020-06-09,105
2489,24,2020-06-09,Brazil,MS,TOTAL,2,24,142,2597,22,2455,0.86362,93.45135,0.00924,1227.0,387.0,17348.0,624.25647,2020-06-09,105
2490,24,2020-06-09,Brazil,MT,TOTAL,14,140,261,4504,135,4339,4.01783,129.2594,0.03108,1597.0,785.0,10509.0,301.59571,2020-06-09,105
2491,24,2020-06-09,Brazil,PA,TOTAL,63,3898,3066,60636,3853,59148,45.31049,704.8349599999999,0.06429,46694.0,174.0,67136.0,780.39118,2020-06-09,105
2492,24,2020-06-09,Brazil,PB,TOTAL,27,534,1501,22452,534,22452,13.28977,558.7678,0.023780000000000003,4671.0,3427.0,65674.0,1634.44311,2020-06-09,105
2493,24,2020-06-09,Brazil,PE,TOTAL,103,3453,305,41010,3453,41010,36.130320000000005,429.10637,0.0842,23723.0,507.0,74464.0,779.15085,2020-06-09,105
2494,24,2020-06-09,Brazil,PI,TOTAL,18,283,432,8359,265,7927,8.6459,255.37489,0.03386,622.0,172.0,54380.0,1661.35743,2020-06-09,105
2495,24,2020-06-09,Brazil,PR,TOTAL,10,260,289,7410,253,7314,2.27393,64.80696,0.035089999999999996,2744.0,2804.0,45928.0,401.68071000000003,2020-06-09,105
2496,24,2020-06-09,Brazil,RJ,TOTAL,147,6928,3480,72979,6928,72979,40.127559999999995,422.7005,0.09493,56552.0,23687.0,94048.0,544.73392,2020-06-09,105
2497,24,2020-06-09,Brazil,RN,TOTAL,28,487,541,11568,459,11027,13.887089999999999,329.8684,0.0421,1824.0,19574.0,30601.0,872.6057199999999,2020-06-09,105
2498,24,2020-06-09,Brazil,RO,TOTAL,10,255,594,9220,255,9220,14.34821,518.78631,0.02766,3364.0,482.0,29806.0,1677.10898,2020-06-09,105
2499,24,2020-06-09,Brazil,RR,TOTAL,14,182,291,6347,168,6056,30.04485,1047.77297,0.028669999999999998,1569.0,4923.0,10193.0,1682.67683,2020-06-09,105
2500,24,2020-06-09,Brazil,RS,TOTAL,11,302,552,12802,301,12802,2.65442,112.52291000000001,0.02359,10410.0,457.0,73321.0,644.4533700000001,2020-06-09,105
2501,24,2020-06-09,Brazil,SC,TOTAL,2,179,450,12192,179,12192,2.4983299999999997,170.16554,0.01468,7828.0,1284.0,54322.0,758.18014,2020-06-09,105
2502,24,2020-06-09,Brazil,SE,TOTAL,18,252,399,10126,252,10126,10.96274,440.51062,0.02489,4575.0,8484.0,26330.0,1145.43202,2020-06-09,105
2503,24,2020-06-09,Brazil,SP,TOTAL,334,9522,5545,150138,9522,150138,20.73649,326.96235,0.06342,49295.0,221004.0,146788.0,319.6669,2020-06-09,105
2504,24,2020-06-09,Brazil,TO,TOTAL,6,120,205,6257,114,6052,7.62938,397.80884,0.019180000000000003,2986.0,588.0,12690.0,806.80745,2020-06-09,105
2505,24,2020-06-09,Brazil,TOTAL,TOTAL,1193,38586,31698,743917,38406,739503,18.361420000000003,353.99818,0.051870000000000006,396737.0,588300.0,1605960.0,764.20746,2020-06-09,105
2506,24,2020-06-10,Brazil,AC,TOTAL,14,237,289,8746,237,8746,26.872729999999997,991.68306,0.0271,4336.0,386.0,19135.0,2169.66103,2020-06-10,106
2507,24,2020-06-10,Brazil,AL,TOTAL,20,660,983,18176,660,18176,19.77613,544.6225900000001,0.03631,11220.0,2340.0,38147.0,1143.03025,2020-06-10,106
2508,24,2020-06-10,Brazil,AM,TOTAL,48,2363,1615,52849,2363,52849,57.01399,1275.1300099999999,0.04471,42586.0,558.0,110405.0,2663.82956,2020-06-10,106
2509,24,2020-06-10,Brazil,AP,TOTAL,4,289,852,14623,289,14623,34.171620000000004,1729.03677,0.01976,6717.0,10700.0,36183.0,4278.31072,2020-06-10,106
2510,24,2020-06-10,Brazil,BA,TOTAL,38,975,2204,32685,975,32685,6.55548,219.75968999999998,0.029830000000000002,14228.0,89334.0,77641.0,522.0242400000001,2020-06-10,106
2511,24,2020-06-10,Brazil,CE,TOTAL,160,4519,2924,71947,4480,71402,49.4849,787.84916,0.06281,50537.0,55602.0,159416.0,1745.67059,2020-06-10,106
2512,24,2020-06-10,Brazil,DF,TOTAL,20,256,1343,19433,256,19433,8.49012,644.4866599999999,0.01317,10403.0,7371.0,147226.0,4882.68373,2020-06-10,106
2513,24,2020-06-10,Brazil,ES,TOTAL,33,937,1427,23391,936,23344,23.31629,582.06114,0.040060000000000005,12725.0,7603.0,63114.0,1570.52742,2020-06-10,106
2514,24,2020-06-10,Brazil,GO,TOTAL,5,189,444,7380,188,7159,2.69294,105.15286,0.02561,,32767.0,22516.0,320.81596,2020-06-10,106
2515,24,2020-06-10,Brazil,MA,TOTAL,37,1322,1439,53508,1322,53508,18.685029999999998,756.27747,0.02471,26795.0,868.0,93111.0,1316.02287,2020-06-10,106
2516,24,2020-06-10,Brazil,MG,TOTAL,10,409,1399,17501,409,17501,1.93209,82.67359,0.02337,7816.0,101572.0,25528.0,120.59262,2020-06-10,106
2517,24,2020-06-10,Brazil,MS,TOTAL,1,25,256,2853,24,2597,0.89961,102.66335,0.008759999999999999,1360.0,387.0,17348.0,624.25647,2020-06-10,106
2518,24,2020-06-10,Brazil,MT,TOTAL,13,153,258,4762,146,4602,4.3909199999999995,136.6637,0.03213,1697.0,785.0,10509.0,301.59571,2020-06-10,106
2519,24,2020-06-10,Brazil,PA,TOTAL,82,3980,2769,63405,3927,62095,46.263659999999994,737.0219099999999,0.06277,49651.0,155.0,67136.0,780.39118,2020-06-10,106
2520,24,2020-06-10,Brazil,PB,TOTAL,25,559,1580,24032,559,24032,13.91195,598.08961,0.02326,4671.0,3427.0,65674.0,1634.44311,2020-06-10,106
2521,24,2020-06-10,Brazil,PE,TOTAL,78,3531,925,41935,3531,41935,36.94647,438.78506,0.0842,25569.0,507.0,74464.0,779.15085,2020-06-10,106
2522,24,2020-06-10,Brazil,PI,TOTAL,16,299,464,8823,283,8359,9.13472,269.55051000000003,0.033889999999999997,641.0,8226.0,54380.0,1661.35743,2020-06-10,106
2523,24,2020-06-10,Brazil,PR,TOTAL,22,282,524,7934,275,7831,2.46634,69.3898,0.035539999999999995,2887.0,3095.0,45928.0,401.68071000000003,2020-06-10,106
2524,24,2020-06-10,Brazil,RJ,TOTAL,210,7138,1394,74373,7138,74373,41.3439,430.77466,0.09598,57933.0,23687.0,94048.0,544.73392,2020-06-10,106
2525,24,2020-06-10,Brazil,RN,TOTAL,9,496,1666,13234,487,11568,14.14374,377.37538,0.03748,1096.0,23089.0,30601.0,872.6057199999999,2020-06-10,106
2526,24,2020-06-10,Brazil,RO,TOTAL,12,267,630,9850,267,9850,15.023420000000002,554.23483,0.027110000000000002,3504.0,551.0,29806.0,1677.10898,2020-06-10,106
2527,24,2020-06-10,Brazil,RR,TOTAL,6,188,247,6594,182,6347,31.03534,1088.54812,0.02851,1579.0,4923.0,10193.0,1682.67683,2020-06-10,106
2528,24,2020-06-10,Brazil,RS,TOTAL,14,316,817,13619,316,13619,2.7774799999999997,119.70391000000001,0.0232,10906.0,457.0,73321.0,644.4533700000001,2020-06-10,106
2529,24,2020-06-10,Brazil,SC,TOTAL,5,184,402,12594,184,12594,2.56812,175.77631,0.01461,8203.0,1355.0,54322.0,758.18014,2020-06-10,106
2530,24,2020-06-10,Brazil,SE,TOTAL,12,264,489,10615,264,10615,11.48477,461.78355,0.02487,4575.0,8484.0,26330.0,1145.43202,2020-06-10,106
2531,24,2020-06-10,Brazil,SP,TOTAL,340,9862,6178,156316,9862,156316,21.47693,340.41646000000003,0.06309,49295.0,221004.0,146788.0,319.6669,2020-06-10,106
2532,24,2020-06-10,Brazil,TO,TOTAL,4,124,272,6529,120,6257,7.8837,415.10211,0.01899,2986.0,588.0,12690.0,806.80745,2020-06-10,106
2533,24,2020-06-10,Brazil,TOTAL,TOTAL,1238,39824,33790,777707,39680,772416,18.95053,370.07739,0.051210000000000006,413916.0,609821.0,1605960.0,764.20746,2020-06-10,106
2534,24,2020-06-11,Brazil,AC,TOTAL,8,245,345,9091,245,9091,27.77983,1030.80159,0.02695,4775.0,304.0,19135.0,2169.66103,2020-06-11,107
2535,24,2020-06-11,Brazil,AL,TOTAL,21,681,1024,19200,681,19200,20.40537,575.30555,0.03547,12177.0,2104.0,38147.0,1143.03025,2020-06-11,107
2536,24,2020-06-11,Brazil,AM,TOTAL,37,2400,1140,53989,2400,53989,57.90671999999999,1302.6357,0.04445,43508.0,534.0,110405.0,2663.82956,2020-06-11,107
2537,24,2020-06-11,Brazil,AP,TOTAL,14,303,543,15166,303,15166,35.82699,1793.2415899999999,0.01998,7095.0,10700.0,36183.0,4278.31072,2020-06-11,107
2538,24,2020-06-11,Brazil,BA,TOTAL,38,1013,1206,33891,1013,33891,6.810969999999999,227.86831,0.029889999999999996,14610.0,94080.0,77641.0,522.0242400000001,2020-06-11,107
2539,24,2020-06-11,Brazil,CE,TOTAL,189,4708,2745,74692,4663,73879,51.55453,817.90804,0.06302999999999999,52628.0,54180.0,159416.0,1745.67059,2020-06-11,107
2540,24,2020-06-11,Brazil,DF,TOTAL,18,274,1074,20507,274,20507,9.08709,680.10538,0.013359999999999999,11089.0,7910.0,147226.0,4882.68373,2020-06-11,107
2541,24,2020-06-11,Brazil,ES,TOTAL,29,966,1037,24428,962,24229,24.03792,607.86583,0.03954,13277.0,9639.0,63114.0,1570.52742,2020-06-11,107
2542,24,2020-06-11,Brazil,GO,TOTAL,5,194,394,7774,189,7657,2.76418,110.76671,0.02495,,33124.0,22516.0,320.81596,2020-06-11,107
2543,24,2020-06-11,Brazil,MA,TOTAL,38,1360,2172,55680,1360,55680,19.22212,786.97633,0.02443,29518.0,787.0,93111.0,1316.02287,2020-06-11,107
2544,24,2020-06-11,Brazil,MG,TOTAL,22,431,947,18448,431,18448,2.03602,87.14716,0.02336,8307.0,101572.0,25528.0,120.59262,2020-06-11,107
2545,24,2020-06-11,Brazil,MS,TOTAL,3,28,148,3001,25,2853,1.00756,107.98903,0.00933,1461.0,542.0,17348.0,624.25647,2020-06-11,107
2546,24,2020-06-11,Brazil,MT,TOTAL,10,163,330,5092,160,5092,4.6779,146.1343,0.032010000000000004,1792.0,785.0,10509.0,301.59571,2020-06-11,107
2547,24,2020-06-11,Brazil,PA,TOTAL,110,4090,1746,65151,4030,64126,47.5423,757.3174799999999,0.06277999999999999,51652.0,174.0,67136.0,780.39118,2020-06-11,107
2548,24,2020-06-11,Brazil,PB,TOTAL,11,570,1338,25370,570,25370,14.18571,631.3887,0.02247,5620.0,3427.0,65674.0,1634.44311,2020-06-11,107
2549,24,2020-06-11,Brazil,PE,TOTAL,102,3633,1059,42994,3633,42994,38.013740000000006,449.86585999999994,0.0845,25794.0,507.0,74464.0,779.15085,2020-06-11,107
2550,24,2020-06-11,Brazil,PI,TOTAL,18,317,514,9337,299,8823,9.68463,285.25367,0.03395,641.0,8265.0,54380.0,1661.35743,2020-06-11,107
2551,24,2020-06-11,Brazil,PR,TOTAL,6,288,635,8569,280,8457,2.5188099999999998,74.94343,0.03361,2887.0,3095.0,45928.0,401.68071000000003,2020-06-11,107
2552,24,2020-06-11,Brazil,RJ,TOTAL,225,7363,1402,75775,7363,75775,42.64711,438.89516,0.09717,60005.0,41465.0,94048.0,544.73392,2020-06-11,107
2553,24,2020-06-11,Brazil,RN,TOTAL,19,515,310,13544,496,13234,14.685529999999998,386.21522000000004,0.03802,1993.0,22618.0,30601.0,872.6057199999999,2020-06-11,107
2554,24,2020-06-11,Brazil,RO,TOTAL,26,293,697,10547,293,10547,16.48638,593.45328,0.027780000000000003,3573.0,331.0,29806.0,1677.10898,2020-06-11,107
2555,24,2020-06-11,Brazil,RR,TOTAL,4,192,118,6712,188,6594,31.69567,1108.02775,0.028610000000000003,1752.0,4923.0,10193.0,1682.67683,2020-06-11,107
2556,24,2020-06-11,Brazil,RS,TOTAL,7,323,549,14168,323,14168,2.839,124.52933,0.0228,11277.0,457.0,73321.0,644.4533700000001,2020-06-11,107
2557,24,2020-06-11,Brazil,SC,TOTAL,2,186,359,12953,186,12953,2.59603,180.78693,0.01436,8203.0,1355.0,54322.0,758.18014,2020-06-11,107
2558,24,2020-06-11,Brazil,SE,TOTAL,19,283,441,11056,283,11056,12.31133,480.96834,0.0256,4732.0,9673.0,26330.0,1145.43202,2020-06-11,107
2559,24,2020-06-11,Brazil,SP,TOTAL,283,10145,6204,162520,10145,162520,22.09323,353.92719,0.06242,49295.0,228808.0,146788.0,319.6669,2020-06-11,107
2560,24,2020-06-11,Brazil,TO,TOTAL,4,128,215,6744,124,6529,8.138010000000001,428.77143,0.01898,3410.0,588.0,12690.0,806.80745,2020-06-11,107
2561,24,2020-06-11,Brazil,TOTAL,TOTAL,1268,41092,28692,806399,40919,802828,19.55392,383.73068,0.050960000000000005,431071.0,641947.0,1605960.0,764.20746,2020-06-11,107
2562,24,2020-06-12,Brazil,AC,TOTAL,9,254,204,9295,254,9295,28.800309999999996,1053.93255,0.02733,4775.0,304.0,19135.0,2169.66103,2020-06-12,108
2563,24,2020-06-12,Brazil,AL,TOTAL,20,701,831,20031,701,20031,21.00465,600.20549,0.035,13094.0,1538.0,38147.0,1143.03025,2020-06-12,108
2564,24,2020-06-12,Brazil,AM,TOTAL,29,2429,1122,55111,2429,55111,58.60641999999999,1329.70709,0.04407,44447.0,534.0,110405.0,2663.82956,2020-06-12,108
2565,24,2020-06-12,Brazil,AP,TOTAL,9,312,517,15683,312,15683,36.89116,1854.37213,0.01989,7253.0,10560.0,36183.0,4278.31072,2020-06-12,108
2566,24,2020-06-12,Brazil,BA,TOTAL,26,1039,774,34665,1039,34665,6.98578,233.07235,0.02997,14976.0,94080.0,77641.0,522.0242400000001,2020-06-12,108
2567,24,2020-06-12,Brazil,CE,TOTAL,104,4812,1092,75784,4788,75705,52.693369999999994,829.86589,0.0635,53906.0,53475.0,159416.0,1745.67059,2020-06-12,108
2568,24,2020-06-12,Brazil,DF,TOTAL,8,282,889,21396,282,21396,9.3524,709.58867,0.01318,11825.0,8266.0,147226.0,4882.68373,2020-06-12,108
2569,24,2020-06-12,Brazil,ES,TOTAL,33,999,1074,25502,986,25257,24.85909,634.59122,0.039169999999999996,13921.0,9639.0,63114.0,1570.52742,2020-06-12,108
2570,24,2020-06-12,Brazil,GO,TOTAL,12,206,152,7926,194,7846,2.9351599999999998,112.93246,0.02599,,33527.0,22516.0,320.81596,2020-06-12,108
2571,24,2020-06-12,Brazil,MA,TOTAL,39,1399,1925,57605,1399,57605,19.77335,814.18412,0.02429,31569.0,942.0,93111.0,1316.02287,2020-06-12,108
2572,24,2020-06-12,Brazil,MG,TOTAL,15,446,1658,20106,446,20106,2.10688,94.97944,0.022180000000000002,9822.0,101572.0,25528.0,120.59262,2020-06-12,108
2573,24,2020-06-12,Brazil,MS,TOTAL,0,28,234,3235,28,3001,1.00756,116.40937,0.00866,1552.0,639.0,17348.0,624.25647,2020-06-12,108
2574,24,2020-06-12,Brazil,MT,TOTAL,18,181,298,5390,175,5363,5.19448,154.68653999999998,0.03358,1912.0,785.0,10509.0,301.59571,2020-06-12,108
2575,24,2020-06-12,Brazil,PA,TOTAL,42,4132,1177,66328,4132,66328,48.03051,770.99896,0.0623,53724.0,200.0,67136.0,780.39118,2020-06-12,108
2576,24,2020-06-12,Brazil,PB,TOTAL,40,610,1186,26556,610,26556,15.1812,660.90494,0.022969999999999997,5620.0,3427.0,65674.0,1634.44311,2020-06-12,108
2577,24,2020-06-12,Brazil,PE,TOTAL,61,3694,878,43872,3694,43872,38.65201,459.05278,0.0842,25794.0,507.0,74464.0,779.15085,2020-06-12,108
2578,24,2020-06-12,Brazil,PI,TOTAL,18,335,488,9825,317,9337,10.23455,300.1625,0.0341,671.0,8265.0,54380.0,1661.35743,2020-06-12,108
2579,24,2020-06-12,Brazil,PR,TOTAL,14,302,249,8818,294,8705,2.64126,77.12116,0.03425,3044.0,3269.0,45928.0,401.68071000000003,2020-06-12,108
2580,24,2020-06-12,Brazil,RJ,TOTAL,54,7417,2009,77784,7417,77784,42.95989,450.53146,0.09535,61690.0,41465.0,94048.0,544.73392,2020-06-12,108
2581,24,2020-06-12,Brazil,RN,TOTAL,18,533,245,13789,514,13501,15.19881,393.20153999999997,0.03865,1993.0,22618.0,30601.0,872.6057199999999,2020-06-12,108
2582,24,2020-06-12,Brazil,RO,TOTAL,3,296,677,11224,296,11224,16.655179999999998,631.54637,0.026369999999999998,3700.0,331.0,29806.0,1677.10898,2020-06-12,108
2583,24,2020-06-12,Brazil,RR,TOTAL,5,197,130,6842,192,6712,32.52108,1129.48836,0.028789999999999996,1754.0,4923.0,10193.0,1682.67683,2020-06-12,108
2584,24,2020-06-12,Brazil,RS,TOTAL,14,337,216,14384,337,14384,2.96205,126.42786000000001,0.02343,11592.0,457.0,73321.0,644.4533700000001,2020-06-12,108
2585,24,2020-06-12,Brazil,SC,TOTAL,5,191,212,13165,191,13165,2.66582,183.74584,0.014509999999999999,8919.0,1845.0,54322.0,758.18014,2020-06-12,108
2586,24,2020-06-12,Brazil,SE,TOTAL,22,305,478,11534,305,11534,13.26839,501.76274000000006,0.026439999999999998,4732.0,9673.0,26330.0,1145.43202,2020-06-12,108
2587,24,2020-06-12,Brazil,SP,TOTAL,223,10368,5380,167900,10368,167900,22.57886,365.64346,0.06175,49295.0,228808.0,146788.0,319.6669,2020-06-12,108
2588,24,2020-06-12,Brazil,TO,TOTAL,2,130,187,6931,128,6744,8.26517,440.66055,0.01876,3543.0,588.0,12690.0,806.80745,2020-06-12,108
2589,24,2020-06-12,Brazil,TOTAL,TOTAL,843,41935,24282,830681,41828,828810,19.955070000000003,395.28545,0.050480000000000004,445123.0,642237.0,1605960.0,764.20746,2020-06-12,108
2590,24,2020-06-13,Brazil,AC,TOTAL,2,256,239,9534,256,9534,29.027079999999998,1081.03205,0.02685,5043.0,304.0,21881.0,2481.02184,2020-06-13,109
2591,24,2020-06-13,Brazil,AL,TOTAL,22,723,856,20887,723,20887,21.66385,625.85453,0.03461,13761.0,1455.0,43723.0,1310.1085699999999,2020-06-13,109
2592,24,2020-06-13,Brazil,AM,TOTAL,36,2465,915,56026,2465,56026,59.475019999999994,1351.7840199999998,0.044,45238.0,534.0,124118.0,2994.6940600000003,2020-06-13,109
2593,24,2020-06-13,Brazil,AP,TOTAL,7,319,639,16322,319,16322,37.71885,1929.92807,0.019540000000000002,7311.0,10538.0,39782.0,4703.85974,2020-06-13,109
2594,24,2020-06-13,Brazil,BA,TOTAL,30,1069,1123,35788,1069,35788,7.1874899999999995,240.62291000000002,0.029869999999999997,15279.0,100211.0,86757.0,583.3162599999999,2020-06-13,109
2595,24,2020-06-13,Brazil,CE,TOTAL,17,4829,645,76429,4829,76429,52.87953,836.9289,0.06318,54956.0,53421.0,177556.0,1944.31103,2020-06-13,109
2596,24,2020-06-13,Brazil,DF,TOTAL,11,293,563,21959,293,21959,9.717210000000001,728.26031,0.013340000000000001,12483.0,8345.0,183077.0,6071.66593,2020-06-13,109
2597,24,2020-06-13,Brazil,ES,TOTAL,29,1028,509,26011,1022,25932,25.58073,647.25716,0.03952,14224.0,9639.0,70550.0,1755.5646800000002,2020-06-13,109
2598,24,2020-06-13,Brazil,GO,TOTAL,5,211,15,7941,208,7940,3.0064,113.14618999999999,0.02657,,33529.0,25296.0,360.42638999999997,2020-06-13,109
2599,24,2020-06-13,Brazil,MA,TOTAL,37,1436,1254,58859,1436,58859,20.2963,831.90805,0.0244,33561.0,800.0,108989.0,1540.4411599999999,2020-06-13,109
2600,24,2020-06-13,Brazil,MG,TOTAL,8,454,508,20614,454,20614,2.14467,97.3792,0.022019999999999998,10647.0,101572.0,28077.0,132.63393,2020-06-13,109
2601,24,2020-06-13,Brazil,MS,TOTAL,3,31,198,3433,28,3235,1.11551,123.53426999999999,0.00903,1701.0,917.0,21727.0,781.8319299999999,2020-06-13,109
2602,24,2020-06-13,Brazil,MT,TOTAL,18,199,349,5739,192,5524,5.71106,164.70242,0.03468,2042.0,785.0,12105.0,347.399,2020-06-13,109
2603,24,2020-06-13,Brazil,PA,TOTAL,59,4191,2182,68510,4177,68510,48.71633,796.36261,0.06117,55864.0,223.0,75557.0,878.27718,2020-06-13,109
2604,24,2020-06-13,Brazil,PB,TOTAL,13,623,898,27454,623,27454,15.50474,683.25367,0.022690000000000002,6477.0,3427.0,82998.0,2065.58927,2020-06-13,109
2605,24,2020-06-13,Brazil,PE,TOTAL,90,3784,799,44671,3784,44671,39.593720000000005,467.41308,0.08471000000000001,27903.0,507.0,83089.0,869.3981699999999,2020-06-13,109
2606,24,2020-06-13,Brazil,PI,TOTAL,25,360,328,10153,335,9825,10.99832,310.18318999999997,0.035460000000000005,681.0,8265.0,71898.0,2196.54793,2020-06-13,109
2607,24,2020-06-13,Brazil,PR,TOTAL,18,320,535,9353,312,9233,2.79868,81.8002,0.034210000000000004,3044.0,3724.0,53716.0,469.79362000000003,2020-06-13,109
2608,24,2020-06-13,Brazil,RJ,TOTAL,175,7592,1052,78836,7592,78836,43.9735,456.62473,0.0963,62375.0,41465.0,94181.0,545.5042599999999,2020-06-13,109
2609,24,2020-06-13,Brazil,RN,TOTAL,1,534,382,14171,533,13789,15.227329999999998,404.0945,0.03768,1993.0,22613.0,37082.0,1057.4153,2020-06-13,109
2610,24,2020-06-13,Brazil,RO,TOTAL,13,309,486,11710,309,11710,17.38666,658.89237,0.026389999999999997,4142.0,515.0,40535.0,2280.80294,2020-06-13,109
2611,24,2020-06-13,Brazil,RR,TOTAL,3,200,33,6875,197,6842,33.01632,1134.93606,0.029089999999999998,1754.0,4923.0,11583.0,1912.1402699999999,2020-06-13,109
2612,24,2020-06-13,Brazil,RS,TOTAL,7,344,243,14627,344,14627,3.02358,128.56371000000001,0.02352,12027.0,457.0,82619.0,726.17794,2020-06-13,109
2613,24,2020-06-13,Brazil,SC,TOTAL,2,193,131,13296,193,13296,2.69373,185.57423,0.014519999999999998,9218.0,1594.0,59294.0,827.57508,2020-06-13,109
2614,24,2020-06-13,Brazil,SE,TOTAL,11,316,1332,12866,316,12866,13.746920000000001,559.70863,0.02456,4732.0,9673.0,28672.0,1247.31587,2020-06-13,109
2615,24,2020-06-13,Brazil,SP,TOTAL,213,10581,4975,172875,10581,172875,23.042720000000003,376.47774,0.06121,49295.0,234689.0,147101.0,320.34853,2020-06-13,109
2616,24,2020-06-13,Brazil,TO,TOTAL,2,132,41,6972,130,6931,8.39232,443.26725999999996,0.018930000000000002,3685.0,588.0,14700.0,934.59964,2020-06-13,109
2617,24,2020-06-13,Brazil,TOTAL,TOTAL,857,42792,21230,851911,42720,850514,20.36288,405.38788999999997,0.050230000000000004,459436.0,654713.0,1826663.0,869.23055,2020-06-13,109
2618,25,2020-06-14,Brazil,AC,TOTAL,3,259,108,9642,259,9642,29.367240000000002,1093.27785,0.026860000000000002,5108.0,304.0,21881.0,2481.02184,2020-06-14,110
2619,25,2020-06-14,Brazil,AL,TOTAL,21,744,1312,22199,744,22199,22.29309,665.1670799999999,0.03352,14261.0,1083.0,43723.0,1310.1085699999999,2020-06-14,110
2620,25,2020-06-14,Brazil,AM,TOTAL,27,2492,480,56506,2492,56506,60.12647,1363.36536,0.0441,45624.0,534.0,124118.0,2994.6940600000003,2020-06-14,110
2621,25,2020-06-14,Brazil,AP,TOTAL,5,324,190,16512,324,16512,38.31005,1952.39385,0.01962,7363.0,10328.0,39782.0,4703.85974,2020-06-14,110
2622,25,2020-06-14,Brazil,BA,TOTAL,36,1105,614,36402,1105,36401,7.429539999999999,244.75117999999998,0.03036,15486.0,81601.0,86757.0,583.3162599999999,2020-06-14,110
2623,25,2020-06-14,Brazil,CE,TOTAL,56,4885,404,76833,4861,76748,53.49275,841.3528699999999,0.06358,56352.0,53092.0,177556.0,1944.31103,2020-06-14,110
2624,25,2020-06-14,Brazil,DF,TOTAL,11,304,912,22871,304,22871,10.08202,758.5063700000001,0.01329,13194.0,8449.0,183077.0,6071.66593,2020-06-14,110
2625,25,2020-06-14,Brazil,ES,TOTAL,27,1055,458,26469,1054,26441,26.2526,658.65403,0.03986,14224.0,9639.0,70550.0,1755.5646800000002,2020-06-14,110
2626,25,2020-06-14,Brazil,GO,TOTAL,5,216,19,7960,211,7944,3.07764,113.41691000000002,0.027139999999999997,,33536.0,25296.0,360.42638999999997,2020-06-14,110
2627,25,2020-06-14,Brazil,MA,TOTAL,31,1467,991,59850,1467,59850,20.73445,845.91475,0.02451,34210.0,745.0,108989.0,1540.4411599999999,2020-06-14,110
2628,25,2020-06-14,Brazil,MG,TOTAL,21,475,767,21381,475,21381,2.2438700000000003,101.00246,0.02222,11156.0,101572.0,28077.0,132.63393,2020-06-14,110
2629,25,2020-06-14,Brazil,MS,TOTAL,2,33,118,3551,31,3433,1.1874799999999999,127.78041999999999,0.009290000000000001,1819.0,1132.0,21727.0,781.8319299999999,2020-06-14,110
2630,25,2020-06-14,Brazil,MT,TOTAL,14,213,369,6108,209,5861,6.11284,175.29228,0.03487,2117.0,785.0,12105.0,347.399,2020-06-14,110
2631,25,2020-06-14,Brazil,PA,TOTAL,10,4201,714,69224,4191,69179,48.832570000000004,804.6621700000001,0.06069,57008.0,223.0,75557.0,878.27718,2020-06-14,110
2632,25,2020-06-14,Brazil,PB,TOTAL,10,633,559,28013,633,28013,15.75361,697.16562,0.0226,6689.0,3427.0,82998.0,2065.58927,2020-06-14,110
2633,25,2020-06-14,Brazil,PE,TOTAL,71,3855,590,45261,3855,45261,40.33663,473.58652,0.08517000000000001,28770.0,507.0,83089.0,869.3981699999999,2020-06-14,110
2634,25,2020-06-14,Brazil,PI,TOTAL,14,374,204,10357,360,10153,11.42603,316.41557,0.03611,696.0,8265.0,71898.0,2196.54793,2020-06-14,110
2635,25,2020-06-14,Brazil,PR,TOTAL,14,334,353,9706,326,9583,2.92112,84.8875,0.03441,3044.0,3862.0,53716.0,469.79362000000003,2020-06-14,110
2636,25,2020-06-14,Brazil,RJ,TOTAL,80,7672,736,79572,7672,79572,44.43687,460.88770999999997,0.09642,63817.0,41465.0,94181.0,545.5042599999999,2020-06-14,110
2637,25,2020-06-14,Brazil,RN,TOTAL,19,553,43,14214,534,14171,15.769120000000001,405.32067,0.03891,1993.0,22613.0,37082.0,1057.4153,2020-06-14,110
2638,25,2020-06-14,Brazil,RO,TOTAL,15,324,155,11865,324,11865,18.23067,667.61384,0.02731,4327.0,531.0,40535.0,2280.80294,2020-06-14,110
2639,25,2020-06-14,Brazil,RR,TOTAL,3,203,6,6881,200,6875,33.51157,1135.92655,0.0295,1754.0,4923.0,11583.0,1912.1402699999999,2020-06-14,110
2640,25,2020-06-14,Brazil,RS,TOTAL,6,350,34,14661,350,14661,3.07632,128.86255,0.02387,12233.0,457.0,82619.0,726.17794,2020-06-14,110
2641,25,2020-06-14,Brazil,SC,TOTAL,2,195,64,13360,195,13360,2.7216400000000003,186.46749,0.0146,9430.0,1594.0,59294.0,827.57508,2020-06-14,110
2642,25,2020-06-14,Brazil,SE,TOTAL,14,330,1102,13968,330,13968,14.355970000000001,607.64886,0.02363,5391.0,9673.0,30468.0,1325.4471199999998,2020-06-14,110
2643,25,2020-06-14,Brazil,SP,TOTAL,113,10694,5327,178202,10694,178202,23.28881,388.07858999999996,0.06001,49295.0,234689.0,147101.0,320.34853,2020-06-14,110
