,mun_id,uf,mun_name,last_available_confirmed,denv_total_2020,pop,area,last_available_confirmed_inc,denv_total_2020_inc,dens
321,1702000,TO,Araguaçu,54.0,2.0,8517.0,5175.602,634.0260655160267,23.482446870963955,1.6456056706060473
322,1702109,TO,Araguaína,4097.0,583.0,180470.0,4004.6459999999997,2270.183409985039,323.04538150385105,45.06515682035316
323,1702158,TO,Araguanã,34.0,2.0,5729.0,836.03,593.4718100890208,34.910106475824755,6.852624905804816
324,1702208,TO,Araguatins,218.0,8.0,35761.0,2621.877,609.6026397472107,22.370739073292135,13.63946516179058
325,1702307,TO,Arapoema,8.0,13.0,6643.0,1556.024,120.42751768779166,195.69471624266146,4.2692143565909015
326,1702406,TO,Arraias,5.0,57.0,10567.0,5805.111,47.31711933377496,539.4151604050345,1.8202924974216685
327,1702554,TO,Augustinópolis,265.0,6.0,18412.0,395.541,1439.2787312622204,32.5874429719748,46.54890390629543
328,1702703,TO,Aurora do Tocantins,9.0,2.0,3757.0,696.193,239.55283470854405,53.23396326856535,5.39649206470045
329,1702901,TO,Axixá do Tocantins,96.0,1.0,9756.0,150.215,984.009840098401,10.25010250102501,64.94690942981725
330,1703008,TO,Babaçulândia,27.0,4.0,10664.0,1793.624,253.18829707426858,37.50937734433609,5.945504743469089
331,1703057,TO,Bandeirantes do Tocantins,12.0,2.0,3553.0,1538.412,337.7427526034337,56.29045876723895,2.3095243666846073
332,1703073,TO,Barra do Ouro,9.0,0.0,4591.0,1106.213,196.0357220649096,0.0,4.150195305967296
333,1703107,TO,Barrolândia,31.0,0.0,5632.0,697.7589999999999,550.4261363636364,0.0,8.071554791840738
334,1703206,TO,Bernardo Sayão,0.0,4.0,4459.0,924.045,0.0,89.70621215519175,4.8255225665416726
335,1703305,TO,Bom Jesus do Tocantins,5.0,4.0,4894.0,1328.878,102.1659174499387,81.73273395995096,3.6828060965716944
336,1703602,TO,Brasilândia do Tocantins,2.0,0.0,2201.0,643.889,90.86778736937755,0.0,3.4182910408471026
337,1703701,TO,Brejinho de Nazaré,8.0,20.0,5497.0,1724.45,145.53392759687102,363.83481899217753,3.1876830293716836
338,1703800,TO,Buriti do Tocantins,94.0,2.0,11348.0,252.73,828.3397955586887,17.624250969333804,44.90167372294544
339,1703826,TO,Cachoeirinha,9.0,14.0,2275.0,352.346,395.6043956043956,615.3846153846154,6.4567215180532775
340,1703842,TO,Campos Lindos,2.0,0.0,10116.0,3238.6,19.770660340055358,0.0,3.123571913789909
341,1703867,TO,Cariri do Tocantins,62.0,44.0,4382.0,1126.2910000000002,1414.8790506617984,1004.1077133728891,3.8906463782450533
342,1703883,TO,Carmolândia,15.0,6.0,2580.0,339.194,581.3953488372093,232.5581395348837,7.606266620282198
343,1703891,TO,Carrasco Bonito,14.0,28.0,4095.0,190.352,341.88034188034186,683.7606837606837,21.51277633016727
344,1703909,TO,Caseara,6.0,2.0,5369.0,1691.638,111.75265412553549,37.250884708511826,3.1738468868635015
345,1704105,TO,Centenário,0.0,0.0,2905.0,1953.42,0.0,0.0,1.4871353830717409
346,1704600,TO,Chapada de Areia,1.0,0.0,1406.0,659.2489999999999,71.12375533428165,0.0,2.1327298183235777
347,1705102,TO,Chapada da Natividade,0.0,0.0,3333.0,1640.8329999999999,0.0,0.0,2.031285328854308
348,1705508,TO,Colinas do Tocantins,228.0,26.0,35424.0,842.488,643.6314363143631,73.39656729900632,42.04688968863651
349,1705557,TO,Combinado,0.0,6.0,4852.0,209.28099999999998,0.0,123.6603462489695,23.1841399840406
350,1705607,TO,Conceição do Tocantins,0.0,64.0,4105.0,2529.158,0.0,1559.0742996345919,1.623069812166737
351,1706001,TO,Couto Magalhães,35.0,10.0,5588.0,1585.786,626.3421617752326,178.9549033643522,3.5238045991073195
352,1706100,TO,Cristalândia,1.0,4.0,7289.0,1850.521,13.719303059404583,54.87721223761833,3.93889072320714
353,1706258,TO,Crixás do Tocantins,1.0,2.0,1722.0,986.693,58.07200929152149,116.14401858304298,1.745223691664986
354,1706506,TO,Darcinópolis,171.0,4.0,6097.0,1638.8039999999999,2804.6580285386253,65.60603575528948,3.7203960937366523
355,1707009,TO,Dianópolis,21.0,15.0,22139.0,3316.823,94.85523284701206,67.75373774786576,6.674760757508013
356,1707108,TO,Divinópolis do Tocantins,5.0,10.0,6900.0,2355.152,72.46376811594203,144.92753623188406,2.929747209521933
357,1707207,TO,Dois Irmãos do Tocantins,3.0,2.0,7198.0,3753.353,41.678243956654626,27.785495971103085,1.917751940731394
358,1707306,TO,Dueré,6.0,4.0,4686.0,3414.067,128.04097311139566,85.36064874093043,1.3725565432664326
359,1707405,TO,Esperantina,70.0,0.0,10996.0,506.175,636.5951255001819,0.0,21.723712154887142
360,1707553,TO,Fátima,20.0,2.0,3835.0,381.744,521.5123859191656,52.15123859191656,10.045999413219329
361,1707652,TO,Figueirópolis,21.0,2.0,5263.0,1935.3870000000002,399.01197035911076,38.00114003420103,2.7193527702728186
362,1707702,TO,Filadélfia,42.0,0.0,8856.0,1990.719,474.25474254742545,0.0,4.448643932167222
363,1708205,TO,Formoso do Araguaia,182.0,24.0,18440.0,13431.958999999999,986.9848156182212,130.1518438177874,1.3728451672611568
364,1708254,TO,Fortaleza do Tabocão,24.0,0.0,2589.0,624.4630000000001,926.9988412514484,0.0,4.14596221073146
365,1708304,TO,Goianorte,8.0,0.0,5123.0,1800.983,156.15850087839158,0.0,2.8445576665632046
366,1709005,TO,Goiatins,56.0,2.0,13019.0,6419.1359999999995,430.14056379138185,15.36216299254935,2.028154567842152
367,1709302,TO,Guaraí,211.0,4.0,25923.0,2270.99,813.9490028160321,15.430312849593026,11.414845507906245
368,1709500,TO,Gurupi,257.0,186.0,86647.0,1844.164,296.6057682320219,214.66409685274735,46.984433054760856
369,1709807,TO,Ipueiras,2.0,0.0,2015.0,815.2539999999999,99.25558312655087,0.0,2.47162234101274
370,1710508,TO,Itacajá,2.0,0.0,7433.0,3047.204,26.907036189963677,0.0,2.4392853251702213
371,1710706,TO,Itaguatins,92.0,12.0,5864.0,739.8580000000001,1568.8949522510231,204.63847203274216,7.925845229760305
372,1710904,TO,Itapiratins,41.0,2.0,3777.0,1244.604,1085.5176065660578,52.952078369075984,3.034700193796581
373,1711100,TO,Itaporã do Tocantins,0.0,7.0,2427.0,972.9780000000001,0.0,288.421920065925,2.4944037789138087
374,1711506,TO,Jaú do Tocantins,0.0,8.0,3849.0,2175.183,0.0,207.84619381657572,1.7695062898156155
375,1711803,TO,Juarina,1.0,6.0,2193.0,481.159,45.59963520291838,273.59781121751024,4.557744945018175
376,1711902,TO,Lagoa da Confusão,29.0,2.0,13357.0,10552.792,217.1146215467545,14.973422175638243,1.2657313817992433
377,1711951,TO,Lagoa do Tocantins,3.0,0.0,4316.0,911.342,69.50880444856348,0.0,4.735873031200143
378,1712009,TO,Lajeado,1.0,4.0,3134.0,325.214,31.90810465858328,127.63241863433312,9.636731506023725
379,1712157,TO,Lavandeira,0.0,0.0,1923.0,469.214,0.0,0.0,4.098343186690935
