Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
14,4,5,10,28,11,5.125,2.5,0.347391187340944,1.21560993881668,0.975,0.922582089699824,1.04764172710021,0.674030222963508,1.03851851628414
15,6,9,10,12,13,9.03333333333333,3,0.204897185175187,1.41590158521022,0.966666666666667,0.924965431508098,1.04617656068185,0.670937084374561,1.03860126219854
16,5,7,10,17,12,7.1,1.5,0.249285751633451,1.33413503085209,0.966666666666667,0.926448855449475,1.04816224003964,0.672582020699568,1.0384862000039
17,4,8,10,6,11,8.06666666666667,2,0.215344157552212,1.32697208292994,0.966666666666667,0.9410283697883,1.05821394356723,0.672217133949567,1.03866909597795
18,5,7,10,25,12,7.1,0.5,0.252545571962683,1.33999868280607,0.966666666666667,0.926448965583742,1.04816300586332,0.672573008466113,1.03848603174584
19,5,7,10,8,12,7.075,1,0.277433781281038,1.30291955568903,0.975,0.926245460058442,1.0480068894536,0.671917236580714,1.03867626266914
20,6,7,10,18,12,7.075,3,0.281965527944423,1.33131236219307,0.975,0.926234538516225,1.04800455615139,0.661716287041633,1.03867578057201
21,5,8,10,9,11,8.1,1.5,0.201363185123066,1.37078334974352,0.95,0.941468998976968,1.05848507429689,0.662295449992542,1.03820073894651
22,5,7,10,14,12,7.1,1,0.250905074148314,1.3377907820874,0.966666666666667,0.926448910359524,1.04816261571537,0.672577520566671,1.03848611644371
23,5,5,10,28,11,5.125,2.5,0.366442473062061,1.23676635732127,0.975,0.922564115503808,1.04764168267317,0.661529730374581,1.03852063737081
24,5,9,10,12,13,9.02,3,0.238322981264453,1.33004036865194,0.98,0.924737678060632,1.04598786273793,0.655742935181323,1.03886226782359
25,4,5,10,10,11,5.125,1,0.356918868361032,1.22225861200248,0.975,0.922582657633095,1.04764267303016,0.67403382835525,1.03851803753379
26,5,8,10,26,11,8.05,1.5,0.246053803242583,1.33981829966038,0.975,0.940806654919402,1.0580806920972,0.670669626689209,1.03872636536881
27,5,6,10,17,12,6.2,3,0.24843578482104,1.30997083342015,0.95,0.92122959822995,1.04513303677144,0.664407774663132,1.03797925783223
28,6,10,10,24,13,10,2,0.171839108604341,1.45655598366748,0.95,0.927888327917162,1.0479994242137,0.659777308016926,1.03833627040456
29,4,5,10,10,11,5.16666666666667,1.5,0.320828710905974,1.24267068028532,0.966666666666667,0.922985306434035,1.04782759511646,0.675151183495261,1.0382836858391
30,4,9,10,15,13,9.05,2.5,0.174818576552445,1.35534097368156,0.95,0.925343960527657,1.04641770654208,0.663460671056053,1.03828033472336
31,4,6,10,18,12,6.13333333333333,2.5,0.272025649308917,1.26275037725409,0.966666666666667,0.920567337092661,1.04478459901371,0.673853629557715,1.03840183222899
32,4,10,10,19,13,10,1,0.199720014172217,1.37572869869316,0.975,0.927428580024931,1.04767395599694,0.679701852998553,1.03880020688203
33,4,5,10,8,11,5.125,3,0.34547236091504,1.21533742502578,0.975,0.922581903719947,1.04764142322462,0.674029027011881,1.038518671667
34,5,8,10,26,11,8.1,3,0.196789311255246,1.36204332582133,0.95,0.941468581891824,1.05848458171078,0.662321165444937,1.0382009398836
35,6,5,10,12,11,5.16666666666667,0.5,0.353045599140042,1.30612000346714,0.966666666666667,0.922954581857004,1.04782815887589,0.667181874916312,1.03828482169205
36,4,9,10,10,13,9.02,2,0.232422863019209,1.29382329670995,0.98,0.924755671247115,1.04598995402184,0.663957778667707,1.03886420469363
37,5,9,10,11,13,9.05,1,0.18356632748015,1.40190419987743,0.95,0.925335094992196,1.04641742933664,0.661579671818877,1.03827685711566
38,5,7,10,25,12,7.1,3,0.245048148984888,1.32189539575799,0.966666666666667,0.926448692586333,1.04816119221768,0.672595449865158,1.03848644408306
39,5,10,10,16,13,10,1,0.206863969106655,1.41233259440657,0.975,0.927411637009416,1.04767241371834,0.668811883819387,1.03879712262379
40,6,6,10,19,12,6.13333333333333,3,0.287833395463887,1.31888287714952,0.966666666666667,0.920536195052613,1.04478240788583,0.675010417492191,1.03840039974971
41,6,9,10,23,13,9.025,1,0.231408621660557,1.40930860076887,0.975,0.924804281976492,1.04605857694939,0.661588944238962,1.03876380704038
42,5,9,10,8,13,9.03333333333333,1,0.205522026316732,1.39846045164246,0.966666666666667,0.924974888127024,1.04617837432777,0.670875438126212,1.03887933872632
43,6,5,10,14,11,5.16666666666667,2,0.346244530083534,1.29634710006047,0.966666666666667,0.922954178352346,1.04782749931347,0.667180011114443,1.03828511989994
44,4,7,10,6,12,7.15,1,0.218562348419215,1.31230166504957,0.95,0.926913775576305,1.04847783907006,0.664754664073885,1.03810657561518
45,4,8,10,28,11,8.04,3,0.252484029149789,1.26901445877823,0.98,0.940717499753262,1.05800377787792,0.663860774416784,1.03883149356911
46,6,5,10,21,11,5.16666666666667,0.5,0.353045599140042,1.30612000346714,0.966666666666667,0.922954581857004,1.04782815887589,0.667181874916312,1.03828482169205
47,4,8,10,23,11,8.1,0.5,0.197416681655801,1.33798975704837,0.95,0.941479881870124,1.05848537035238,0.664010380457554,1.03820340020386
48,4,10,10,21,13,10,0.5,0.163400819624722,1.40212453085105,0.95,0.927904629497638,1.04800225726279,0.66294109504841,1.03834204587933
49,5,6,10,22,12,6.2,1,0.255590623310966,1.31981859135695,0.95,0.921230088392479,1.04513463580901,0.66436796152313,1.03797887800971
50,6,7,10,7,12,7.075,2.5,0.283186829616219,1.33437914575956,0.975,0.926234588277452,1.04800484206771,0.661717514538734,1.03867571599605
