Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
28,4,6,12,13,16,7.2,1.5,0.144594597418967,1.01813370435811,0.8,0.92068160818275,1.03960525195438,0.883249419852063,1.04765677654171
29,5,6,14,7,14,6.26666666666667,1.5,0.221234132214337,1.17785328455803,0.966666666666667,0.92698039684849,1.0440868680077,0.866447058615942,1.0325048387018
30,6,5,14,12,14,5.45,0.5,0.245143012866086,1.18034440639016,0.95,0.919104919456937,1.03934072925703,0.862557256808157,1.03229703809746
31,6,5,13,20,15,6.14285714285714,2,0.189825139219306,1.14101207034014,0.857142857142857,0.916798925157783,1.03711223623503,0.868843167285057,1.03729763583271
32,5,5,12,9,15,5.875,2.5,0.195520399936951,1.11093899397159,0.875,0.917812299557152,1.03752377243646,0.88891308460309,1.04968060559217
33,5,5,12,12,14,6,2,0.188465522067615,1.09817377280663,0.857142857142857,0.927117185166599,1.0442185738703,0.886978497049324,1.0491374762743
34,4,6,12,22,15,6.66666666666667,1.5,0.172180095701902,1.09538850352789,0.888888888888889,0.925062846275212,1.04276385367187,0.891867732432799,1.05051847342752
35,5,5,12,25,15,5.875,0.5,0.199471274133588,1.11101653181742,0.875,0.917811721755224,1.03752126065409,0.888877051731219,1.04967296407588
36,5,5,12,28,14,6,1,0.190740896906283,1.09816966003539,0.857142857142857,0.927116883949603,1.04421726470875,0.886960918206693,1.04913378334549
37,4,10,14,23,17,10.1333333333333,1,0.143056137996319,1.23313903446238,0.966666666666667,0.920685427854406,1.03819707076722,0.866607723936003,1.0328227383082
38,4,10,12,28,18,10.3333333333333,3,0.104018033882025,1.06587117905538,0.833333333333333,0.920277738044649,1.0364340988958,0.890963428777716,1.05103922187113
39,4,9,14,24,17,9.83333333333333,1.5,0.112068671620248,1.07529431179282,0.833333333333333,0.921374574948757,1.03836398524874,0.855852187832021,1.03056581563891
40,6,10,13,12,17,10.2,3,0.12908750639057,1.25773489779513,0.933333333333333,0.923043564117115,1.03875344449734,0.879946516621702,1.04289078942935
41,5,5,13,23,14,5.88888888888889,1.5,0.202160114308016,1.13731343090119,0.888888888888889,0.923626034373008,1.04196654146858,0.871895033546705,1.03825007563514
42,5,9,14,7,17,9.71428571428572,0.25,0.122112651110314,1.13040632006819,0.857142857142857,0.920716136592549,1.03822978574157,0.857600750566826,1.03066351280243
43,4,10,12,9,18,10.25,1,0.113715258380274,1.12031528955908,0.875,0.919283052574382,1.03623620831356,0.894160120476325,1.05167319392945
44,5,6,14,25,15,6.8,2.5,0.176014484275977,1.14836561222984,0.9,0.921083248886778,1.03987279415404,0.858340520871814,1.03054629323603
45,5,9,14,9,17,9.625,2.5,0.122166968829487,1.15083358610235,0.875,0.920226986206402,1.0381293400563,0.858844713359273,1.03110095490347
46,6,10,12,15,18,10.3333333333333,0.25,0.112858889870319,1.12169949212476,0.833333333333333,0.92027654074968,1.0364340988958,0.891267274715341,1.05137600830505
47,6,6,12,17,15,6.4,2,0.195841565113921,1.1658033048525,0.933333333333333,0.923288174133868,1.0414949886333,0.896793452279257,1.05211200532142
48,6,10,14,15,17,10.1333333333333,1.5,0.148795798797005,1.30134574923691,0.966666666666667,0.920670439571446,1.03819707076722,0.86620046206462,1.03338910466735
49,5,10,12,25,18,10.3333333333333,0.25,0.10914935956498,1.09483699336843,0.833333333333333,0.920276813346287,1.0364340988958,0.89112288690647,1.0512357534156
50,4,6,12,17,15,6.66666666666667,1.5,0.172180095701902,1.09538850352789,0.888888888888889,0.925062846275212,1.04276385367187,0.891867732432799,1.05051847342752
