Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
38,5,10,14,17,17,10.5714285714286,0.5,0.0935078269875495,0.96018958409116,0.857142857142857,0.89784303472525,1.03474063770547,0.837912181991026,1.02163634950038
39,6,9,14,10,16,9.33333333333333,2,0.113843216301402,1.02630134046076,0.933333333333333,0.900693164156753,1.03793901236502,0.842825312767354,1.02268054959794
40,5,8,14,7,16,8.4,0.5,0.133652987754849,1.05243733662109,0.933333333333333,0.896769923993945,1.0335303854061,0.842591016197647,1.02252713617168
41,5,8,14,28,16,8.4,0.25,0.134252285773874,1.05286093938264,0.933333333333333,0.896769982894311,1.0335303854061,0.842590199980008,1.02252728770157
42,6,9,14,10,16,9.16666666666667,2,0.130402834671549,1.05295874914647,0.966666666666667,0.89966798039414,1.03715355028571,0.84577237526772,1.02385188974335
43,6,9,14,5,16,9.25,0.25,0.124754046787169,1.04127654399227,0.95,0.900178158597743,1.03777759562493,0.844313139250289,1.02320165934356
44,6,10,14,15,17,10.4,2,0.0955966668738496,0.978300467163717,0.9,0.896655039661245,1.03315548049869,0.840700460537924,1.02208679800436
45,4,8,14,21,16,8.2,1,0.153760042324784,1.0990966961713,0.966666666666667,0.895667672267761,1.03324866556741,0.845874298461818,1.02336486435579
46,5,8,14,12,16,8.66666666666667,1,0.120071876583451,1.01166550020942,0.888888888888889,0.898282433398695,1.03530531990539,0.838858140802845,1.0217005081997
47,4,9,14,7,16,9.33333333333333,0.25,0.121833949277326,1.07602427045444,0.933333333333333,0.900705790239869,1.03793832639518,0.843354227676395,1.02268941225532
48,6,9,14,24,16,9.33333333333333,2.5,0.113392383161465,1.02545688190844,0.933333333333333,0.900693076525483,1.03793901574057,0.842826730049467,1.02268031562727
49,5,10,14,11,17,10.4444444444444,3,0.0943643492230078,0.9971644777124,0.888888888888889,0.896964234630246,1.03354653213529,0.840087398401355,1.02203598115927
50,4,8,14,24,16,8.85714285714286,0.25,0.115992838926084,1.00391925553415,0.857142857142857,0.899387863868101,1.03676150243847,0.836668331298854,1.02133640164825
