Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
27,4,5,2,15,18,4.5,2,0.19862281585635,0.820402328252669,0.833333333333333,0.946054513523013,1.03467923708217,1,1.30031720615295
28,4,5,2,25,19,4.625,1.5,0.207327198578194,0.841259032934741,0.875,0.945392197243562,1.03481665452307,1,1.30726927990516
29,4,5,2,26,21,4.625,0.5,0.210795164588929,0.839964842474255,0.875,0.943503610219865,1.02741722365438,1,1.30726196109745
30,4,5,2,16,28,4.57142857142857,0.5,0.206289917871765,0.831469450321937,0.857142857142857,0.938706860211739,1.01095271664314,1,1.30433564907435
31,4,5,2,14,23,4.625,3,0.202522585148725,0.840841265164507,0.875,0.941514286145373,1.01786584520472,1,1.30727890623031
32,4,5,2,24,17,4.625,1.5,0.207327198578194,0.841259032934741,0.875,0.947722139915365,1.04318927772557,1,1.30726928658431
33,4,5,2,12,21,4.5,1,0.200990903705142,0.820402328252669,0.833333333333333,0.94287141751051,1.0217212700013,1,1.30031014900862
34,4,5,2,12,20,4.5,2,0.19862281585635,0.820402328252669,0.833333333333333,0.943748085496938,1.02494218841341,1,1.30031720008043
35,4,5,2,5,12,4.4,3,0.191774990451258,0.803029092920125,0.8,0.953332138448301,1.04873497315017,1,1.29444947508409
36,4,5,2,18,24,4.4,0.25,0.200066661434661,0.801445273851235,0.8,0.940988916953686,1.01658944043732,1,1.2944287248016
37,4,5,2,12,24,4.57142857142857,0.25,0.207562184569713,0.831287367692487,0.857142857142857,0.940691342237055,1.01560227215655,1,1.30433335876539
38,4,5,2,20,22,4.625,2.5,0.204370902716448,0.840787748440918,0.875,0.942527097775348,1.02307313853036,1,1.3072757903713
39,4,5,2,12,20,4.57142857142857,1,0.20490137389955,0.832132325667672,0.857142857142857,0.943762734136483,1.02525963880229,1,1.30433931378869
40,4,5,2,9,28,4.5,2,0.19862281585635,0.820402328252669,0.833333333333333,0.938209309278348,1.00753192270586,1,1.30031718475329
41,4,5,2,24,19,4.4,0.5,0.199088586721588,0.801554352222642,0.8,0.945317568619702,1.03322100369896,1,1.29443103256657
42,4,5,2,15,15,4.5,1.5,0.199799413286723,0.820402328252669,0.833333333333333,0.950194451504619,1.04970778376061,1,1.30031365933495
43,4,5,2,14,21,4.5,0.25,0.204026377994452,0.820200909541183,0.833333333333333,0.943031280844482,1.02309307169942,1,1.30030416490347
44,4,5,2,8,14,4.5,0.25,0.204026377994452,0.820200909541183,0.833333333333333,0.950805884730613,1.04666511455187,1,1.30030418938109
45,4,5,2,22,24,4.57142857142857,2,0.201821374288312,0.83289497622361,0.857142857142857,0.941139790704909,1.01788565495793,1,1.30434643910758
46,4,5,2,9,26,4.5,1,0.200990903705142,0.820402328252669,0.833333333333333,0.939200383303044,1.01096788108499,1,1.30031013908951
47,4,5,2,25,28,4.5,0.25,0.204026377994452,0.820200909541183,0.833333333333333,0.938926459640119,1.01171685819943,1,1.30030415249839
48,4,5,2,15,19,4.625,0.25,0.211801009942519,0.839964842474255,0.875,0.944991012567398,1.03084266284839,1,1.30725959252996
49,4,5,2,17,16,4.625,3,0.202522585148725,0.840841265164507,0.875,0.948813106561583,1.04582982017072,1,1.30727892684022
50,4,5,2,17,20,4.57142857142857,1.5,0.203286905785192,0.833034376530941,0.857142857142857,0.944109546769679,1.02827771658144,1,1.30434280992736
