Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
16,4,5,11,17,12,5.75,1.5,0.175246610107606,0.885371474878534,0.875,0.913722975654389,1.0286660253441,0.928435507298844,1.03289672248751
17,4,5,15,25,11,6.42857142857143,1,0.164046704614558,0.938948791167661,0.857142857142857,0.915731696027908,1.03147147000316,0.911226448925206,1.01338082095301
18,4,5,17,5,12,6.33333333333333,3,0.176027326142001,0.979907310601393,0.888888888888889,0.909319599387373,1.0241507045681,0.906379271966076,1.008025949479
19,4,5,15,22,12,6.11111111111111,2.5,0.178072388287863,0.949811983455744,0.888888888888889,0.910325528683664,1.02495758926165,0.912193086453986,1.01355713920392
20,4,5,13,28,11,5.53333333333333,1,0.225854242392091,0.931144405068794,0.933333333333333,0.915448825236522,1.03124951735829,0.920147612622972,1.02240549400745
21,4,5,12,16,11,6,0.5,0.167283369894723,0.887346246139578,0.857142857142857,0.918063403437792,1.03275915490979,0.922573444316256,1.02595288592956
22,4,5,19,10,11,7,2.5,0.15842703544128,1.01176380036286,0.857142857142857,0.913766472744318,1.03007723980306,0.897661907224958,1.00413918915898
23,4,5,16,12,11,6.22222222222222,1.5,0.179565862668605,0.963600221504135,0.888888888888889,0.914423641240979,1.03057905094321,0.909275743094507,1.01058205223046
24,4,5,11,23,12,5.75,2,0.173888344212744,0.885143782008049,0.875,0.913722934937559,1.0286660253441,0.928443432996102,1.03289828916732
25,4,5,12,16,13,6,3,0.16146510914913,0.888971848938972,0.857142857142857,0.908949837288617,1.02291307838158,0.92262031083741,1.02597021733429
26,4,5,14,26,11,6.125,2,0.171256638444788,0.929617261877251,0.875,0.915987905600721,1.03163751587024,0.915015621906767,1.01705460174193
27,4,5,11,10,11,6,0.5,0.157315106508908,0.853985937128398,0.833333333333333,0.919678283259254,1.03339881370867,0.926901383671666,1.03203850726314
28,4,5,17,8,13,6.71428571428572,1.5,0.161088426468064,0.975665719729594,0.857142857142857,0.906046574877694,1.02200731139411,0.905275461863733,1.00773064777899
29,4,5,13,16,12,5.88888888888889,3,0.17858378630127,0.921676992407252,0.888888888888889,0.911640497358514,1.02691788336247,0.919350423149304,1.0216656223401
30,4,5,11,18,12,5.66666666666667,2,0.181954195145346,0.893768398673316,0.888888888888889,0.913433017121688,1.02853838958135,0.929078703985689,1.0332642048885
31,4,5,12,17,12,5.46666666666667,2,0.224220404275748,0.923171480900255,0.933333333333333,0.911551930961786,1.02679090944808,0.92468235176476,1.02776923672822
32,4,5,12,21,13,6,2,0.163533001955667,0.888494935567285,0.857142857142857,0.908949903247501,1.02291333151555,0.922601647947725,1.02595255687184
33,4,5,11,11,14,6,2.5,0.153617604070566,0.857021873183686,0.833333333333333,0.906635755323433,1.02057595392992,0.92694850641922,1.032036286092
34,4,5,17,14,12,6.2,2,0.186244970201296,0.980984235876426,0.9,0.90909042525967,1.02411610728908,0.906750706711994,1.00820529561052
35,4,5,11,27,12,6.2,1.5,0.143429248562362,0.829398289091637,0.8,0.915337378381078,1.02936101783635,0.925774527424238,1.03142107564328
36,4,5,14,12,13,6.28571428571429,2.5,0.160814348890267,0.922131459062135,0.857142857142857,0.907540159205229,1.02218846068957,0.914497168418404,1.01671555260588
37,4,5,11,11,13,5.85714285714286,0.25,0.168834445515627,0.870466068942256,0.857142857142857,0.90984664906044,1.02425071667762,0.927722891482502,1.03249325722825
38,4,5,17,21,11,6.5,1.5,0.171649393314548,0.978042397153605,0.875,0.91422434891684,1.03045060452828,0.905876628067886,1.00788448883172
39,4,5,11,17,13,5.6,0.25,0.193643138315851,0.900287336022369,0.9,0.909018506786392,1.02301680431281,0.929662745877981,1.03355483715988
40,4,5,17,7,12,5.8,1.5,0.222851488394341,0.969817805457057,0.933333333333333,0.908412165624308,1.02401231545201,0.907326459335221,1.00876527620883
41,4,5,11,26,11,5.85714285714286,0.25,0.168834445515627,0.870466068942256,0.857142857142857,0.919122581240955,1.03315852405617,0.927722899255973,1.03249325896075
42,4,5,21,8,12,6.06666666666667,3,0.218042256161321,1.01197611289721,0.933333333333333,0.906976390646359,1.02383787538971,0.893638589817046,1.00211379959796
43,4,5,13,25,11,6.33333333333333,2.5,0.15175765606856,0.893029153805799,0.833333333333333,0.917721797054711,1.03266138453907,0.917551510641598,1.02092231134616
44,4,5,17,19,11,6.71428571428572,2.5,0.159213343156243,0.975325059046279,0.857142857142857,0.914633627516568,1.03073285738822,0.905291580344779,1.00772950893029
45,4,5,12,15,12,5.77777777777778,1,0.182489598123326,0.906216628410209,0.888888888888889,0.912462289422412,1.02814342348589,0.923787872020256,1.02660237871045
46,4,5,11,17,13,6,0.25,0.158012115899392,0.853600132382774,0.833333333333333,0.910317366116737,1.02495278104962,0.926895449364606,1.03203878840501
47,4,5,13,18,13,5.8,1.5,0.188734073868296,0.926452133627997,0.9,0.907363703810682,1.02214424168207,0.919844109357473,1.02188464966797
48,4,5,20,26,11,6.5,2,0.185455753818825,1.02344987949263,0.9,0.91242521051543,1.0280786353908,0.895650431750478,1.00309331038808
49,4,5,11,11,13,5.75,1.5,0.175246610107606,0.885371474878534,0.875,0.90949856206431,1.02373158097358,0.928435503599931,1.03289672171137
50,4,5,18,7,12,5.86666666666667,0.5,0.225267164345283,0.980452052731567,0.933333333333333,0.907993495729595,1.02396143710051,0.903748742029093,1.00614221781056
