"micro_reg_id","micro_reg_name","isolated","dt","ibge","ibge.conf","ibge.code"
"5913914403205749cd16d5ca","Microrregião de Araripina",0.443694061276381,"2020-05-14","ARARIPINA","ARARIPINA","26001"
"5913914503205749cd16d9e9","Microrregião dos Lencóis Maranhenses",0.474965172305986,"2020-05-14","LENÇÓIS MARANHENSES","LENÇÓIS MARANHENSES","21004"
"5913912a03205749cd165317","Microrregião de Paranaíba",0.373719858023819,"2020-05-14","PARANAÍBA","PARANAÍBA","50006"
"5913912903205749cd165010","Microrregião de Dourados",0.401036118478817,"2020-05-14","DOURADOS","DOURADOS","50010"
"5913914c03205749cd16fa55","Microrregião de Floriano",0.38499505594291,"2020-05-14","FLORIANO","FLORIANO","22009"
"59138d8c03205749cd051b77","Microrregião Januária",0.38880124576345,"2020-05-14","JANUÁRIA","JANUÁRIA","31003"
"5913914d03205749cd16fedf","Microrregião do Litoral de Camocim e Acaraú",0.503926935513267,"2020-05-14","LITORAL DE CAMOCIM E ACARAÚ","LITORAL DE CAMOCIM E ACARAÚ","23001"
"5913912303205749cd162fa7","Microrregião de Oiapoque",0.557145870741288,"2020-05-14","OIAPOQUE","OIAPOQUE","16001"
"5913915703205749cd1739f3","Microrregião de Serra de Santana",0.423883764621766,"2020-05-14","SERRA DE SANTANA","SERRA DE SANTANA","24010"
"5913914803205749cd16e4a7","Microrregião do Alto Mearim e Grajaú",0.483129967996624,"2020-05-14","ALTO MEARIM E GRAJAÚ","ALTO MEARIM E GRAJAÚ","21011"
"59138d8c03205749cd051b5b","Microrregião Araçuaí",0.390535750525187,"2020-05-14","ARAÇUAÍ","ARAÇUAÍ","31012"
"5913912a03205749cd16525a","Microrregião de Campo Grande",0.372821804666972,"2020-05-14","CAMPO GRANDE","CAMPO GRANDE","50004"
"59138d8c03205749cd051b64","Microrregião Caratinga",0.383694201177597,"2020-05-14","CARATINGA","CARATINGA","31040"
"5913912303205749cd162f9a","Microrregião de Macapá",0.498965462453567,"2020-05-14","MACAPÁ","MACAPÁ","16003"
"5913912a03205749cd165313","Microrregião de Cassilândia",0.374782765798113,"2020-05-14","CASSILÂNDIA","CASSILÂNDIA","50005"
"5913913403205749cd168605","Microrregião de Catalão",0.393010785425988,"2020-05-14","CATALÃO","CATALÃO","52017"
"5913914c03205749cd16fa70","Microrregião das Chapadas do Extremo Sul Piauiense",0.400503820408813,"2020-05-14","CHAPADAS DO EXTREMO SUL PIAUIENSE","CHAPADAS DO EXTREMO SUL PIAUIENSE","22012"
"5913911503205749cd15f21d","Microrregião de São Joaquim da Barra",0.376561825787152,"2020-05-14","SÃO JOAQUIM DA BARRA","SÃO JOAQUIM DA BARRA","35010"
"5913912303205749cd1631c1","Microrregião de Almeirim",0.410097820762961,"2020-05-14","ALMEIRIM","ALMEIRIM","15003"
"5913912a03205749cd16533d","Microrregião de São Miguel D'Oeste",0.39268310440925,"2020-05-14","SÃO MIGUEL DO OESTE","SÃO MIGUEL DO OESTE","42001"
"5913911203205749cd15dda3","Microrregião de Avaré",0.399123033730796,"2020-05-14","AVARÉ","AVARÉ","35022"
"5913912a03205749cd165349","Microrregião de Concórdia",0.390161378811129,"2020-05-14","CONCÓRDIA","CONCÓRDIA","42005"
"59138d8503205749cd04ff0e","Microrregião Itaguaí",0.445310251195256,"2020-05-14","ITAGUAÍ","ITAGUAÍ","33017"
"59138d8303205749cd04f53d","Microrregião Itaperuna",0.452905977668333,"2020-05-14","ITAPERUNA","ITAPERUNA","33001"
"591390cd03205749cd1478e3","Microrregião de Santa Maria da Vitória",0.384450570103434,"2020-05-14","SANTA MARIA DA VITÓRIA","SANTA MARIA DA VITÓRIA","29003"
"5913911c03205749cd16115a","Microrregião de Bragança Paulista",0.403390351590009,"2020-05-14","BRAGANÇA PAULISTA","BRAGANÇA PAULISTA","35048"
"5913913003205749cd1674a0","Microrregião de Porto Nacional",0.372169777931676,"2020-05-14","PORTO NACIONAL","PORTO NACIONAL","17006"
"5913911903205749cd1603cd","Microrregião de Pirassununga",0.408173700860345,"2020-05-14","PIRASSUNUNGA","PIRASSUNUNGA","35029"
"5913910c03205749cd15be17","Microrregião de Pitanga",0.391918846024347,"2020-05-14","PITANGA","PITANGA","41028"
"5913912a03205749cd16534e","Microrregião de Chapecó",0.394782259135921,"2020-05-14","CHAPECÓ","CHAPECÓ","42002"
"5913911c03205749cd161153","Microrregião de Joinville",0.398403197054235,"2020-05-14","JOINVILLE","JOINVILLE","42008"
"5913915403205749cd172a12","Microrregião de Lavras da Mangabeira",0.43711398668804,"2020-05-14","LAVRAS DA MANGABEIRA","LAVRAS DA MANGABEIRA","23028"
"5913911e03205749cd161b70","Microrregião de Santos",0.450203929721254,"2020-05-14","SANTOS","SANTOS","35063"
"5913911c03205749cd16168b","Microrregião de Franco da Rocha",0.435499193413596,"2020-05-14","FRANCO DA ROCHA","FRANCO DA ROCHA","35058"
"5913910803205749cd15aa66","Microrregião Jaguaraíva",0.403270603294933,"2020-05-14","JAGUARIAÍVA","JAGUARIAÍVA","41020"
"59138b8a03205749cdfcdb83","Microrregião de Santa Maria",0.393483814511445,"2020-05-14","SANTA MARIA","SANTA MARIA","43018"
"5913914303205749cd16cffe","Microrregião do Sertão do Moxotó",0.426499533228977,"2020-05-14","SERTÃO DO MOXOTÓ","SERTÃO DO MOXOTÓ","26004"
"5913914503205749cd16d9f2","Microrregião do Baixo Parnaíba Maranhense",0.520200100630911,"2020-05-14","BAIXO PARNAÍBA MARANHENSE","BAIXO PARNAÍBA MARANHENSE","21013"
"59138d8d03205749cd051b91","Microrregião Sete Lagoas",0.361080351570626,"2020-05-14","SETE LAGOAS","SETE LAGOAS","31027"
"5913914b03205749cd16f556","Microrregião de Valença do Piauí",0.419570999721871,"2020-05-14","VALENÇA DO PIAUÍ","VALENÇA DO PIAUÍ","22006"
"5913911e03205749cd162177","Microrregião de São José dos Campos",0.403483563501854,"2020-05-14","SÃO JOSÉ DOS CAMPOS","SÃO JOSÉ DOS CAMPOS","35050"
"5913911e03205749cd16221f","Microrregião de Caraguatatuba",0.466731209816978,"2020-05-14","CARAGUATATUBA","CARAGUATATUBA","35054"
"5913910603205749cd159eda","Microrregião Astorga",0.347989352229226,"2020-05-14","ASTORGA","ASTORGA","41006"
"5913911e03205749cd1621b0","Microrregião de Bananal",0.370751528330455,"2020-05-14","BANANAL","BANANAL","35052"
"59138d8403205749cd04faff","Microrregião Barra do Piraí",0.436807505874193,"2020-05-14","BARRA DO PIRAÍ","BARRA DO PIRAÍ","33012"
"5913911903205749cd1603cf","Microrregião de Moji-Mirim",0.39997902020589,"2020-05-14","MOGI MIRIM",NA,NA
"59138d8c03205749cd051b5c","Microrregião Andrelândia",0.430842161832731,"2020-05-14","ANDRELÂNDIA","ANDRELÂNDIA","31055"
"5913912403205749cd1635fd","Microrregião de Belém",0.520764655524374,"2020-05-14","BELÉM","BELÉM","15007"
"5913912003205749cd1626e8","Microrregião de Caracaraí",0.465304598690949,"2020-05-14","CARACARAÍ","CARACARAÍ","14003"
"59138d8c03205749cd051b6e","Microrregião Governador Valadares",0.362668160389373,"2020-05-14","GOVERNADOR VALADARES","GOVERNADOR VALADARES","31037"
"5913911c03205749cd161155","Microrregião de Sorocaba",0.413890127929202,"2020-05-14","SOROCABA","SOROCABA","35046"
"5913910f03205749cd15d416","Microrregião de Fernandópolis",0.364395187362751,"2020-05-14","FERNANDÓPOLIS","FERNANDÓPOLIS","35002"
"5913911c03205749cd16168d","Microrregião de São Paulo",0.475841040263787,"2020-05-14","SÃO PAULO","SÃO PAULO","35061"
"59138cf603205749cd028434","Microrregião Colatina",0.391231275518122,"2020-05-14","COLATINA","COLATINA","32003"
"59138d8c03205749cd051b84","Microrregião Pedra Azul",0.375331307707467,"2020-05-14","PEDRA AZUL","PEDRA AZUL","31013"
"5913913403205749cd168609","Microrregião de Pires do Rio",0.396229614660541,"2020-05-14","PIRES DO RIO","PIRES DO RIO","52016"
"59138b8a03205749cdfcdcb8","Microrregião de Santo Ângelo",0.39356990084244,"2020-05-14","SANTO ÂNGELO","SANTO ÂNGELO","43007"
"5913914c03205749cd16fa4b","Microrregião de São Raimundo Nonato",0.375915631801798,"2020-05-14","SÃO RAIMUNDO NONATO","SÃO RAIMUNDO NONATO","22011"
"591390c003205749cd143421","Microrregião de Bom Jesus da Lapa",0.404608453040836,"2020-05-14","BOM JESUS DA LAPA","BOM JESUS DA LAPA","29007"
"5913910e03205749cd15cc88","Microrregião de Curitiba",0.399676421268869,"2020-05-14","CURITIBA","CURITIBA","41037"
"5913910e03205749cd15ccca","Microrregião de Japurá",0.518521576754291,"2020-05-14","JAPURÁ","JAPURÁ","13002"
"5913911903205749cd1603db","Microrregião de São João da Boa Vista",0.412434694157786,"2020-05-14","SÃO JOÃO DA BOA VISTA","SÃO JOÃO DA BOA VISTA","35030"
"5913910c03205749cd15be1d","Microrregião de Palmas",0.391258810692028,"2020-05-14","PALMAS","PALMAS","41030"
"59138e2803205749cd07f8a8","Microrregião de Presidente Prudente",0.391768364023112,"2020-05-14","PRESIDENTE PRUDENTE","PRESIDENTE PRUDENTE","35036"
"5913915403205749cd172587","Microrregião o Sertão de Senador Pompeu",0.457930177736412,"2020-05-14","SERTÃO DE SENADOR POMPEU","SERTÃO DE SENADOR POMPEU","23021"
"5913913403205749cd168633","Microrregião Sudoeste de Goiás",0.361293562521759,"2020-05-14","SUDOESTE DE GOIÁS","SUDOESTE DE GOIÁS","52013"
"5913913403205749cd168626","Microrregião de Iporá",0.321302925146681,"2020-05-14","IPORÁ","IPORÁ","52008"
"5913910e03205749cd15cce9","Microrregião de Parintins",0.49198705683707,"2020-05-14","PARINTINS","PARINTINS","13010"
"59138d8c03205749cd051b66","Microrregião Conselheiro Lafaiete",0.399840659838334,"2020-05-14","CONSELHEIRO LAFAIETE","CONSELHEIRO LAFAIETE","31034"
"5913911c03205749cd161154","Microrregião de Jundiaí",0.416788079325915,"2020-05-14","JUNDIAÍ","JUNDIAÍ","35047"
"5913914803205749cd16e407","Microrregião de Pindaré",0.46299887311049,"2020-05-14","PINDARÉ","PINDARÉ","21008"
"5913914803205749cd16e495","Microrregião de Chapadinha",0.447266822175538,"2020-05-14","CHAPADINHA","CHAPADINHA","21014"
"5913913403205749cd168614","Microrregião de Quirinópolis",0.370917171447716,"2020-05-14","QUIRINÓPOLIS","QUIRINÓPOLIS","52018"
"5913913403205749cd16879e","Microrregião de Ceres",0.382789464775639,"2020-05-14","CERES","CERES","52006"
"5913913403205749cd16860c","Microrregião de Goiânia",0.368722821120377,"2020-05-14","GOIÂNIA","GOIÂNIA","52010"
"5913911903205749cd1603e4","Microrregião de Campinas",0.404301518353668,"2020-05-14","CAMPINAS","CAMPINAS","35032"
"5913910903205749cd15b1e2","Microrregião Campo Mourão",0.368639426174794,"2020-05-14","CAMPO MOURÃO","CAMPO MOURÃO","41005"
"5913915403205749cd172a87","Microrregião de Iguatu",0.44899386417406,"2020-05-14","IGUATU","IGUATU","23026"
"5913910e03205749cd15cad4","Microrregião de Irati",0.420447616022375,"2020-05-14","IRATI","IRATI","41032"
"591390be03205749cd142ac7","Microrregião de Itaberaba",0.37098409972282,"2020-05-14","ITABERABA","ITABERABA","29011"
"59138d8303205749cd04f82a","Microrregião Santo Antônio de Pádua",0.453180391274386,"2020-05-14","SANTO ANTÔNIO DE PÁDUA","SANTO ANTÔNIO DE PÁDUA","33002"
"591390d203205749cd1490ca","Microrregião de Serrinha",0.378430639490967,"2020-05-14","SERRINHA","SERRINHA","29016"
"5913913a03205749cd16aba5","Microrregião de Aragarcas",0.391450573510298,"2020-05-14","ARAGARÇAS","ARAGARÇAS","52003"
NA,NA,NA,NA,"CAXIAS","CAXIAS","21017"
"5913910c03205749cd15be13","Microrregião de Guarapuava",0.403731485074169,"2020-05-14","GUARAPUAVA","GUARAPUAVA","41029"
"591390ad03205749cd13d178","Microrregião de Patos",0.460283499372155,"2020-05-14","PATOS","PATOS","25004"
"59138b8703205749cdfccad8","Microrregião das Serras de Sudeste",0.386646444384693,"2020-05-14","SERRAS DE SUDESTE","SERRAS DE SUDESTE","43032"
"5913912a03205749cd165328","Microrregião de Três Lagoas",0.413828064020644,"2020-05-14","TRÊS LAGOAS","TRÊS LAGOAS","50007"
"5913913403205749cd168779","Microrregião de Anicuns",0.370621785861699,"2020-05-14","ANICUNS","ANICUNS","52009"
"59138d8203205749cd04f353","Microrregião Macaé",0.440591899637863,"2020-05-14","MACAÉ","MACAÉ","33004"
"5913912703205749cd164581","Microrregião de Altamira",0.432376630741191,"2020-05-14","ALTAMIRA","ALTAMIRA","15015"
"5913910e03205749cd15cc60","Microrregião de Rio Negro",0.401970003012048,"2020-05-14","RIO NEGRO","RIO NEGRO","13001"
"5913910e03205749cd15cc60","Microrregião de Rio Negro",0.401970003012048,"2020-05-14","RIO NEGRO","RIO NEGRO","13001"
"5913910e03205749cd15ccdb","Microrregião do Rio Negro",0.478363013530065,"2020-05-14","RIO NEGRO","RIO NEGRO","13001"
"5913910e03205749cd15ccdb","Microrregião do Rio Negro",0.478363013530065,"2020-05-14","RIO NEGRO","RIO NEGRO","13001"
"59138d8c03205749cd051b71","Microrregião Ipatinga",0.378881168714477,"2020-05-14","IPATINGA","IPATINGA","31039"
"5913913003205749cd16749c","Microrregião de Rio Formoso",0.367103604973773,"2020-05-14","RIO FORMOSO","RIO FORMOSO","17004"
"59138d8c03205749cd051b6c","Microrregião Formiga",0.380556444837801,"2020-05-14","FORMIGA","FORMIGA","31044"
"5913910c03205749cd15be10","Microrregião de Pato Branco",0.362463916673144,"2020-05-14","PATO BRANCO","PATO BRANCO","41027"
"59138d8d03205749cd051b8f","Microrregião Pouso Alegre",0.377122806986329,"2020-05-14","POUSO ALEGRE","POUSO ALEGRE","31052"
"5913914803205749cd16e49a","Microrregião de Codó",0.480483582676018,"2020-05-14","CODÓ","CODÓ","21015"
"5913912903205749cd164ffa","Microrregião de Iguatemi",0.380406676065718,"2020-05-14","IGUATEMI","IGUATEMI","50011"
"59138e4203205749cd0866d2","Microrregião de Andradina",0.404923402284918,"2020-05-14","ANDRADINA","ANDRADINA","35016"
"5913911c03205749cd16114c","Microrregião de Capão Bonito",0.418516863509394,"2020-05-14","CAPÃO BONITO","CAPÃO BONITO","35044"
"591390ad03205749cd13d154","Microrregião do Cariri Ocidental",0.423481742072171,"2020-05-14","CARIRI OCIDENTAL","CARIRI OCIDENTAL","25010"
"591390ac03205749cd13cb20","Microrregião do Litoral Norte",0.463879421038069,"2020-05-14","LITORAL NORTE","LITORAL NORTE","25020"
"59138b8a03205749cdfcdb30","Microrregião de Pelotas",0.434603936596717,"2020-05-14","PELOTAS","PELOTAS","43033"
"5913915403205749cd172584","Microrregião o Sertão de Quixeramobim",0.4835580321624,"2020-05-14","SERTÃO DE QUIXERAMOBIM","SERTÃO DE QUIXERAMOBIM","23019"
"5913912b03205749cd1658eb","Microrregião de Rio do Sul",0.36522062670703,"2020-05-14","RIO DO SUL","RIO DO SUL","42011"
"5913910e03205749cd15ccf6","Microrregião de Tefé",0.529112635036989,"2020-05-14","TEFÉ","TEFÉ","13005"
"5913912b03205749cd1658c0","Microrregião de Curitibanos",0.375086501815673,"2020-05-14","CURITIBANOS","CURITIBANOS","42009"
"5913911c03205749cd1610aa","Microrregião de Itapetininga",0.396956740233873,"2020-05-14","ITAPETININGA","ITAPETININGA","35042"
"59138d8c03205749cd051b86","Microrregião Peçanha",0.435275199470125,"2020-05-14","PEÇANHA","PEÇANHA","31036"
"5913910403205749cd1594f0","Microrregião Porto Velho",0.438827112970593,"2020-05-14","PORTO VELHO","PORTO VELHO","11001"
"5913912a03205749cd16534d","Microrregião de Xanxerê",0.377857102077494,"2020-05-14","XANXERÊ","XANXERÊ","42003"
"591390ad03205749cd13d177","Microrregião de Cajazeiras",0.451627684280197,"2020-05-14","CAJAZEIRAS","CAJAZEIRAS","25002"
"59138b8703205749cdfcca46","Microrregião da Campanha Central",0.379653109314154,"2020-05-14","CAMPANHA CENTRAL","CAMPANHA CENTRAL","43030"
"59138d8c03205749cd051b69","Microrregião Curvelo",0.403014193462512,"2020-05-14","CURVELO","CURVELO","31025"
"591390d203205749cd1490c3","Microrregião de Entre Rios",0.399222500578638,"2020-05-14","ENTRE RIOS","ENTRE RIOS","29018"
"5913911103205749cd15db73","Microrregião de Ourinhos",0.386178707870579,"2020-05-14","OURINHOS","OURINHOS","35040"
"5913914803205749cd16e4ae","Microrregião de Porto Franco",0.418421592337785,"2020-05-14","PORTO FRANCO","PORTO FRANCO","21019"
"5913912e03205749cd16681a","Microrregião de Tabuleiro",0.393633775814569,"2020-05-14","TABULEIRO","TABULEIRO","42017"
"59138d8303205749cd04f826","Microrregião Três Rios",0.442250337392188,"2020-05-14","TRÊS RIOS","TRÊS RIOS","33005"
"5913913403205749cd16860f","Microrregião do Vale do Rio dos Bois",0.388940872607744,"2020-05-14","VALE DO RIO DOS BOIS","VALE DO RIO DOS BOIS","52014"
"59138d8303205749cd04f822","Microrregião Cantagalo-Cordeiro",0.471298172891044,"2020-05-14","CANTAGALO-CORDEIRO","CANTAGALO-CORDEIRO","33006"
"5913915303205749cd172392","Microrregião do Médio Curu",0.524550854885424,"2020-05-14","MÉDIO CURU","MÉDIO CURU","23011"
"59138d8d03205749cd051b92","Microrregião São Lourenço",0.413909258493484,"2020-05-14","SÃO LOURENÇO","SÃO LOURENÇO","31054"
"591390be03205749cd1429ef","Microrregião de Jequié",0.407731226814554,"2020-05-14","JEQUIÉ","JEQUIÉ","29024"
"59138b8a03205749cdfcdb65","Microrregião de Restinga Seca",0.398910300293322,"2020-05-14","RESTINGA SECA","RESTINGA SECA","43019"
"59138b8a03205749cdfcdbec","Microrregião de Vacaria",0.41398764075281,"2020-05-14","VACARIA","VACARIA","43015"
"591390ad03205749cd13d144","Microrregião do Brejo Paraibano",0.461804720133531,"2020-05-14","BREJO PARAIBANO","BREJO PARAIBANO","25015"
"5913914803205749cd16e4b0","Microrregião Gerais das Balsas",0.390021691028932,"2020-05-14","GERAIS DE BALSAS","GERAIS DE BALSAS","21020"
"5913915603205749cd1735dd","Microrregião da Chapada do Apodi",0.452225357075239,"2020-05-14","CHAPADA DO APODI","CHAPADA DO APODI","24002"
"59138d8c03205749cd051b78","Microrregião Mantena",0.430598060697119,"2020-05-14","MANTENA","MANTENA","31038"
"5913915403205749cd172579","Microrregião o Sertão de Inhamuns",0.424836658418065,"2020-05-14","SERTÃO DE INHAMUNS","SERTÃO DE INHAMUNS","23020"
"5913915603205749cd1735fd","Microrregião de Umarizal",0.42432078496779,"2020-05-14","UMARIZAL","UMARIZAL","24007"
"5913914c03205749cd16fa5c","Microrregião do Alto Médio Gurguéia",0.402574903410128,"2020-05-14","ALTO MÉDIO GURGUÉIA","ALTO MÉDIO GURGUÉIA","22010"
"59138d8c03205749cd051b5f","Microrregião Barbacena",0.411419444801057,"2020-05-14","BARBACENA","BARBACENA","31059"
"5913914b03205749cd16f431","Microrregião de Batalha",0.422860311646769,"2020-05-14","BATALHA","BATALHA","27004"
"5913911503205749cd15f2ef","Microrregião de Batatais",0.390904265791274,"2020-05-14","BATATAIS","BATATAIS","35015"
"5913915303205749cd172399","Microrregião de Baturité",0.502898270269318,"2020-05-14","BATURITÉ","BATURITÉ","23013"
"59138d8c03205749cd051b7c","Microrregião Juiz de Fora",0.426420427441037,"2020-05-14","JUIZ DE FORA","JUIZ DE FORA","31065"
"5913910f03205749cd15d439","Microrregião de Novo Horizonte",0.372585706982016,"2020-05-14","NOVO HORIZONTE","NOVO HORIZONTE","35008"
"5913912e03205749cd16686b","Microrregião de Araranguá",0.375492141393892,"2020-05-14","ARARANGUÁ","ARARANGUÁ","42020"
"5913915303205749cd172397","Microrregião de Canindé",0.460580462551773,"2020-05-14","CANINDÉ","CANINDÉ","23012"
"5913912e03205749cd166828","Microrregião de Campos de Lages",0.380870848016806,"2020-05-14","CAMPOS DE LAGES","CAMPOS DE LAGES","42010"
"5913912b03205749cd16587f","Microrregião de Joaçaba",0.385673269262646,"2020-05-14","JOAÇABA","JOAÇABA","42004"
"59138b8a03205749cdfcdca2","Microrregião de Soledade",0.381922035289383,"2020-05-14","SOLEDADE","SOLEDADE","43013"
"5913910c03205749cd15be15","Microrregião de Goioerê",0.358977601591983,"2020-05-14","GOIOERÊ","GOIOERÊ","41004"
"5913910e03205749cd15cb0b","Microrregião de Ponta Grossa",0.379588545751708,"2020-05-14","PONTA GROSSA","PONTA GROSSA","41021"
"59138b8a03205749cdfcdb3a","Microrregião de Santa Cruz do Sul",0.379247468918312,"2020-05-14","SANTA CRUZ DO SUL","SANTA CRUZ DO SUL","43020"
"5913910c03205749cd15be0c","Microrregião de Capanema",0.368424284331857,"2020-05-14","CAPANEMA","CAPANEMA","41025"
"591390be03205749cd142ad8","Microrregião de Jacobina",0.401919688541286,"2020-05-14","JACOBINA","JACOBINA","29010"
"5913911103205749cd15d918","Microrregião de Tupã",0.379226618106802,"2020-05-14","TUPÃ","TUPÃ","35037"
"59138b8a03205749cdfcdb1d","Microrregião de Camaquã",0.378550325559671,"2020-05-14","CAMAQUÃ","CAMAQUÃ","43028"
"59138d8c03205749cd051b60","Microrregião Campo Belo",0.339890905125184,"2020-05-14","CAMPO BELO","CAMPO BELO","31045"
"5913910603205749cd159eab","Microrregião Cianorte",0.357577077199028,"2020-05-14","CIANORTE","CIANORTE","41003"
"5913911b03205749cd160f07","Microrregião de Limeira",0.393338803043064,"2020-05-14","LIMEIRA","LIMEIRA","35027"
"591390c003205749cd14341f","Microrregião de Barra",0.375691490984894,"2020-05-14","BARRA","BARRA","29006"
"59138d8d03205749cd051b94","Microrregião Teófilo Otoni",0.391987286333673,"2020-05-14","TEÓFILO OTONI","TEÓFILO OTONI","31015"
"5913910403205749cd159503","Microrregião Ariquemes",0.405590857341045,"2020-05-14","ARIQUEMES","ARIQUEMES","11003"
"59138d8303205749cd04f825","Microrregião Santa Maria Madalena",0.398259011174356,"2020-05-14","SANTA MARIA MADALENA","SANTA MARIA MADALENA","33008"
"59138d8c03205749cd051b75","Microrregião Ituiutaba",0.374239477525598,"2020-05-14","ITUIUTABA","ITUIUTABA","31017"
"5913910e03205749cd15cade","Microrregião de Prudentópolis",0.389720047625693,"2020-05-14","PRUDENTÓPOLIS","PRUDENTÓPOLIS","41031"
"591390ad03205749cd13d13d","Microrregião de Esperança",0.445116931555368,"2020-05-14","ESPERANÇA","ESPERANÇA","25014"
"5913913f03205749cd16c339","Microrregião de Itamaracá",0.484410081402492,"2020-05-14","ITAMARACÁ","ITAMARACÁ","26016"
"5913913403205749cd16860e","Microrregião de Meia Ponte",0.381292525004804,"2020-05-14","MEIA PONTE","MEIA PONTE","52015"
"5913915403205749cd172a8c","Microrregião do Médio Jaguaribe",0.420791701646228,"2020-05-14","MÉDIO JAGUARIBE","MÉDIO JAGUARIBE","23024"
"5913915403205749cd172a14","Microrregião de Várzea Alegre",0.421823878812984,"2020-05-14","VÁRZEA ALEGRE","VÁRZEA ALEGRE","23027"
"5913911103205749cd15dc4b","Microrregião de Lins",0.373737591253658,"2020-05-14","LINS","LINS","35019"
"5913914b03205749cd16f550","Microrregião do Litoral Piauiense",0.446914135755489,"2020-05-14","LITORAL PIAUIENSE","LITORAL PIAUIENSE","22002"
"5913912403205749cd163605","Microrregião de Castanhal",0.503107677227471,"2020-05-14","CASTANHAL","CASTANHAL","15008"
"5913914803205749cd16e4a9","Microrregião das Chapadas do Alto Itapecuru",0.409928742047043,"2020-05-14","CHAPADAS DO ALTO ITAPECURU","CHAPADAS DO ALTO ITAPECURU","21018"
"5913911503205749cd15f2d6","Microrregião de Ituverava",0.42041955844716,"2020-05-14","ITUVERAVA","ITUVERAVA","35011"
"5913911503205749cd15eefa","Microrregião de Jaboticabal",0.377495743649272,"2020-05-14","JABOTICABAL","JABOTICABAL","35013"
"5913910f03205749cd15d437","Microrregião de Nahndeara",0.348351603246231,"2020-05-14","NHANDEARA","NHANDEARA","35007"
"5913915403205749cd172a0f","Microrregião de Brejo Santo",0.429169828164507,"2020-05-14","BREJO SANTO","BREJO SANTO","23033"
"5913912e03205749cd16685f","Microrregião de Florianópolis",0.398751787666075,"2020-05-14","FLORIANÓPOLIS","FLORIANÓPOLIS","42016"
"5913914803205749cd16e491","Microrregião de Itapecuru Mirim",0.418268014279502,"2020-05-14","ITAPECURU MIRIM","ITAPECURU MIRIM","21006"
"59138d8c03205749cd051b7e","Microrregião Ouro Preto",0.401906785268025,"2020-05-14","OURO PRETO","OURO PRETO","31033"
"5913910803205749cd15aa24","Microrregião Jacarezinho",0.386732433062016,"2020-05-14","JACAREZINHO","JACAREZINHO","41016"
"59138b8b03205749cdfcdf22","Microrregião de Santa Rosa",0.372108774022691,"2020-05-14","SANTA ROSA","SANTA ROSA","43001"
"5913914303205749cd16cffa","Microrregião do Vale do Ipojuca",0.437020563477134,"2020-05-14","VALE DO IPOJUCA","VALE DO IPOJUCA","26008"
"59138d8c03205749cd051b62","Microrregião Almenara",0.352829760443811,"2020-05-14","ALMENARA","ALMENARA","31014"
"59138b8a03205749cdfcdc62","Microrregião de Carazinho",0.389789890912795,"2020-05-14","CARAZINHO","CARAZINHO","43009"
"5913910403205749cd159523","Microrregião Colorado do Oeste",0.409975482849345,"2020-05-14","COLORADO DO OESTE","COLORADO DO OESTE","11008"
"59138d8c03205749cd051b6b","Microrregião Divinópolis",0.362939166668681,"2020-05-14","DIVINÓPOLIS","DIVINÓPOLIS","31043"
"591390ad03205749cd13d148","Microrregião do Curimataú Oriental",0.442204055066444,"2020-05-14","CURIMATAÚ ORIENTAL","CURIMATAÚ ORIENTAL","25013"
"59138b8b03205749cdfcdf38","Microrregião de Frederico Westphalen",0.407437067957784,"2020-05-14","FREDERICO WESTPHALEN","FREDERICO WESTPHALEN","43003"
"5913912403205749cd1635f1","Microrregião de Furos de Breves",0.56339881673586,"2020-05-14","FUROS DE BREVES","FUROS DE BREVES","15005"
"5913912703205749cd164a10","Microrregião de Marabá",0.424990365508711,"2020-05-14","MARABÁ","MARABÁ","15020"
"5913911503205749cd15f2fb","Microrregião de Ribeirão Preto",0.393681537765468,"2020-05-14","RIBEIRÃO PRETO","RIBEIRÃO PRETO","35014"
"5913914b03205749cd16f554","Microrregião de Teresina",0.444504817738924,"2020-05-14","TERESINA","TERESINA","22003"
"5913912b03205749cd165ac2","Microrregião de Ituporanga",0.366382544404704,"2020-05-14","ITUPORANGA","ITUPORANGA","42014"
"5913913c03205749cd16b2a0","Microrregião de Primavera do Leste",0.377146078763528,"2020-05-14","PRIMAVERA DO LESTE","PRIMAVERA DO LESTE","51019"
"5913913d03205749cd16b4aa","Microrregião de Tangará da Serra",0.405835509242499,"2020-05-14","TANGARÁ DA SERRA","TANGARÁ DA SERRA","51013"
"5913914303205749cd16cfff","Microrregião de Pajeú",0.413115344348693,"2020-05-14","PAJEÚ","PAJEÚ","26003"
"59138b8703205749cdfccb75","Microrregião da Campanha Ocidental",0.375003224097126,"2020-05-14","CAMPANHA OCIDENTAL","CAMPANHA OCIDENTAL","43029"
"5913912e03205749cd16686c","Microrregião de Tubarão",0.380757693150123,"2020-05-14","TUBARÃO","TUBARÃO","42018"
"59138d8d03205749cd051b9a","Microrregião Varginha",0.374683014139561,"2020-05-14","VARGINHA","VARGINHA","31050"
"5913911103205749cd15db6a","Microrregião de Assis",0.407729628458058,"2020-05-14","ASSIS","ASSIS","35039"
"59138d8403205749cd04fb2e","Microrregião Baía da Ilha Grande",0.450042271213691,"2020-05-14","BAÍA DA ILHA GRANDE","BAÍA DA ILHA GRANDE","33013"
