PAIS,UF,COD_UF,COD_MUNIC,CD_GEOCMU,MUNICIPIO,POP2019
BRA,SC,42,5407,4205407,Florianópolis,500973
BRA,SC,42,5431,4205431,Formosa do Sul,2510
BRA,SC,42,5456,4205456,Forquilhinha,26793
BRA,SC,42,5506,4205506,Fraiburgo,36443
BRA,SC,42,5555,4205555,Frei Rogério,2023
BRA,SC,42,5605,4205605,Galvão,2873
BRA,SC,42,5704,4205704,Garopaba,23078
BRA,SC,42,5803,4205803,Garuva,18145
BRA,SC,42,5902,4205902,Gaspar,69639
BRA,SC,42,6009,4206009,Governador Celso Ramos,14471
BRA,SC,42,6108,4206108,Grão Pará,6569
BRA,SC,42,6207,4206207,Gravatal,11501
BRA,SC,42,6306,4206306,Guabiruba,23832
BRA,SC,42,6405,4206405,Guaraciaba,10090
BRA,SC,42,6504,4206504,Guaramirim,44819
BRA,SC,42,6603,4206603,Guarujá do Sul,5160
BRA,SC,42,6652,4206652,Guatambú,4704
BRA,SC,42,6702,4206702,Herval d'Oeste,22606
BRA,SC,42,6751,4206751,Ibiam,1957
BRA,SC,42,6801,4206801,Ibicaré,3202
BRA,SC,42,6900,4206900,Ibirama,18950
BRA,SC,42,7007,4207007,Içara,56421
BRA,SC,42,7106,4207106,Ilhota,14184
BRA,SC,42,7205,4207205,Imaruí,10135
BRA,SC,42,7304,4207304,Imbituba,44853
BRA,SC,42,7403,4207403,Imbuia,6197
BRA,SC,42,7502,4207502,Indaial,69425
BRA,SC,42,7577,4207577,Iomerê,2945
BRA,SC,42,7601,4207601,Ipira,4446
BRA,SC,42,7650,4207650,Iporã do Oeste,8996
BRA,SC,42,7684,4207684,Ipuaçu,7514
BRA,SC,42,7700,4207700,Ipumirim,7593
BRA,SC,42,7759,4207759,Iraceminha,3976
BRA,SC,42,7809,4207809,Irani,10419
BRA,SC,42,7858,4207858,Irati,1930
BRA,SC,42,7908,4207908,Irineópolis,11222
BRA,SC,42,8005,4208005,Itá,6169
BRA,SC,42,8104,4208104,Itaiópolis,21669
BRA,SC,42,8203,4208203,Itajaí,219536
BRA,SC,42,8302,4208302,Itapema,65312
BRA,SC,42,8401,4208401,Itapiranga,16872
BRA,SC,42,8450,4208450,Itapoá,20576
BRA,SC,42,8500,4208500,Ituporanga,25086
BRA,SC,42,8609,4208609,Jaborá,3936
BRA,SC,42,8708,4208708,Jacinto Machado,10416
BRA,SC,42,8807,4208807,Jaguaruna,20024
BRA,SC,42,8906,4208906,Jaraguá do Sul,177697
BRA,SC,42,8955,4208955,Jardinópolis,1570
BRA,SC,42,9003,4209003,Joaçaba,30118
BRA,SC,42,9102,4209102,Joinville,590466
BRA,SC,42,9151,4209151,José Boiteux,4997
BRA,SC,42,9177,4209177,Jupiá,2101
BRA,SC,42,9201,4209201,Lacerdópolis,2246
BRA,SC,42,9300,4209300,Lages,157544
BRA,SC,42,9409,4209409,Laguna,45814
BRA,SC,42,9458,4209458,Lajeado Grande,1427
BRA,SC,42,9508,4209508,Laurentino,6970
BRA,SC,42,9607,4209607,Lauro Müller,15244
BRA,SC,42,9706,4209706,Lebon Régis,12107
BRA,SC,42,9805,4209805,Leoberto Leal,3041
BRA,SC,42,9854,4209854,Lindóia do Sul,4563
BRA,SC,42,9904,4209904,Lontras,12130
BRA,SC,42,10001,4210001,Luiz Alves,12859
BRA,SC,42,10035,4210035,Luzerna,5685
BRA,SC,42,10050,4210050,Macieira,1775
BRA,SC,42,10100,4210100,Mafra,56292
BRA,SC,42,10209,4210209,Major Gercino,3442
BRA,SC,42,10308,4210308,Major Vieira,8103
BRA,SC,42,10407,4210407,Maracajá,7293
BRA,SC,42,10506,4210506,Maravilha,25762
BRA,SC,42,10555,4210555,Marema,1797
BRA,SC,42,10605,4210605,Massaranduba,16916
BRA,SC,42,10704,4210704,Matos Costa,2520
BRA,SC,42,10803,4210803,Meleiro,7015
BRA,SC,42,10852,4210852,Mirim Doce,2309
BRA,SC,42,10902,4210902,Modelo,4209
BRA,SC,42,11009,4211009,Mondaí,11742
BRA,SC,42,11058,4211058,Monte Carlo,9866
BRA,SC,42,11108,4211108,Monte Castelo,8275
BRA,SC,42,11207,4211207,Morro da Fumaça,17796
BRA,SC,42,11256,4211256,Morro Grande,2893
BRA,SC,42,11306,4211306,Navegantes,81475
BRA,SC,42,11405,4211405,Nova Erechim,5019
BRA,SC,42,11454,4211454,Nova Itaberaba,4331
BRA,SC,42,11504,4211504,Nova Trento,14549
BRA,SC,42,11603,4211603,Nova Veneza,15166
BRA,SC,42,11652,4211652,Novo Horizonte,2442
BRA,SC,42,11702,4211702,Orleans,22912
BRA,SC,42,11751,4211751,Otacílio Costa,18744
BRA,SC,42,11801,4211801,Ouro,7295
BRA,SC,42,11850,4211850,Ouro Verde,2217
BRA,SC,42,11876,4211876,Paial,1505
BRA,SC,42,11892,4211892,Painel,2359
BRA,SC,42,11900,4211900,Palhoça,171797
BRA,SC,42,12007,4212007,Palma Sola,7423
BRA,SC,42,12056,4212056,Palmeira,2627
BRA,SC,42,12106,4212106,Palmitos,16169
BRA,SC,42,12205,4212205,Papanduva,19320
BRA,SC,42,12239,4212239,Paraíso,3437
BRA,SC,42,12254,4212254,Passo de Torres,8823
BRA,SC,42,12270,4212270,Passos Maia,4147
BRA,SC,42,12304,4212304,Paulo Lopes,7494
BRA,SC,42,12403,4212403,Pedras Grandes,3976
BRA,SC,42,12502,4212502,Penha,32531
BRA,SC,42,12601,4212601,Peritiba,2787
BRA,SC,42,12650,4212650,Pescaria Brava,10091
BRA,SC,42,12700,4212700,Petrolândia,5937
BRA,SC,42,12809,4212809,Balneário Piçarras,23147
BRA,SC,42,12908,4212908,Pinhalzinho,20313
BRA,SC,42,13005,4213005,Pinheiro Preto,3555
BRA,SC,42,13104,4213104,Piratuba,3854
BRA,SC,42,13153,4213153,Planalto Alegre,2870
BRA,SC,42,13203,4213203,Pomerode,33447
BRA,SC,42,13302,4213302,Ponte Alta,4682
BRA,SC,42,13351,4213351,Ponte Alta do Norte,3414
BRA,SC,42,13401,4213401,Ponte Serrada,11593
BRA,SC,42,13500,4213500,Porto Belo,21388
BRA,SC,42,13609,4213609,Porto União,35398
BRA,SC,42,13708,4213708,Pouso Redondo,17453
BRA,SC,42,13807,4213807,Praia Grande,7319
BRA,SC,42,13906,4213906,Presidente Castello Branco,1568
BRA,SC,42,14003,4214003,Presidente Getúlio,17471
BRA,SC,42,14102,4214102,Presidente Nereu,2287
BRA,SC,42,14151,4214151,Princesa,2924
BRA,SC,42,14201,4214201,Quilombo,9887
BRA,SC,42,14300,4214300,Rancho Queimado,2878
BRA,SC,42,14409,4214409,Rio das Antas,6205
BRA,SC,42,14508,4214508,Rio do Campo,5940
BRA,SC,42,14607,4214607,Rio do Oeste,7489
BRA,SC,42,14706,4214706,Rio dos Cedros,11676
BRA,SC,42,14805,4214805,Rio do Sul,71061
BRA,SC,42,14904,4214904,Rio Fortuna,4611
BRA,SC,42,15000,4215000,Rio Negrinho,42302
BRA,SC,42,15059,4215059,Rio Rufino,2483
BRA,SC,42,15075,4215075,Riqueza,4598
BRA,SC,42,15109,4215109,Rodeio,11551
BRA,SC,42,15208,4215208,Romelândia,4786
BRA,SC,42,15307,4215307,Salete,7642
BRA,SC,42,15356,4215356,Saltinho,3781
BRA,SC,42,15406,4215406,Salto Veloso,4718
BRA,SC,42,15455,4215455,Sangão,12678
BRA,SC,42,15505,4215505,Santa Cecília,16830
BRA,SC,42,15554,4215554,Santa Helena,2223
BRA,SC,42,15604,4215604,Santa Rosa de Lima,2142
BRA,SC,42,15653,4215653,Santa Rosa do Sul,8358
BRA,SC,42,15679,4215679,Santa Terezinha,8787
BRA,SC,42,15687,4215687,Santa Terezinha do Progresso,2428
BRA,SC,42,15695,4215695,Santiago do Sul,1260
BRA,SC,42,15703,4215703,Santo Amaro da Imperatriz,23245
BRA,SC,42,15752,4215752,São Bernardino,2336
BRA,SC,42,15802,4215802,São Bento do Sul,84507
BRA,SC,42,15901,4215901,São Bonifácio,2838
BRA,SC,42,16008,4216008,São Carlos,11281
BRA,SC,42,16057,4216057,São Cristóvão do Sul,5549
BRA,SC,42,16107,4216107,São Domingos,9445
BRA,SC,42,16206,4216206,São Francisco do Sul,52721
BRA,SC,42,16255,4216255,São João do Oeste,6381
BRA,SC,42,16305,4216305,São João Batista,37424
BRA,SC,42,16354,4216354,São João do Itaperiú,3733
BRA,SC,42,16404,4216404,São João do Sul,7297
BRA,SC,42,16503,4216503,São Joaquim,26952
BRA,SC,42,16602,4216602,São José,246586
BRA,SC,42,16701,4216701,São José do Cedro,13829
BRA,SC,42,16800,4216800,São José do Cerrito,8295
BRA,SC,42,16909,4216909,São Lourenço do Oeste,24076
BRA,SC,42,17006,4217006,São Ludgero,13410
BRA,SC,42,17105,4217105,São Martinho,3180
BRA,SC,42,17154,4217154,São Miguel da Boa Vista,1820
BRA,SC,42,17204,4217204,São Miguel do Oeste,40482
BRA,SC,42,17253,4217253,São Pedro de Alcântara,5823
BRA,SC,42,17303,4217303,Saudades,9745
BRA,SC,42,17402,4217402,Schroeder,21365
BRA,SC,42,17501,4217501,Seara,17541
BRA,SC,42,17550,4217550,Serra Alta,3263
BRA,SC,42,17600,4217600,Siderópolis,14007
BRA,SC,42,17709,4217709,Sombrio,30374
BRA,SC,42,17758,4217758,Sul Brasil,2461
BRA,SC,42,17808,4217808,Taió,18395
BRA,SC,42,17907,4217907,Tangará,8676
BRA,SC,42,17956,4217956,Tigrinhos,1633
BRA,SC,42,18004,4218004,Tijucas,38407
BRA,SC,42,18103,4218103,Timbé do Sul,5348
BRA,SC,42,18202,4218202,Timbó,44238
BRA,SC,42,18251,4218251,Timbó Grande,7877
BRA,SC,42,18301,4218301,Três Barras,19275
BRA,SC,42,18350,4218350,Treviso,3929
BRA,SC,42,18400,4218400,Treze de Maio,7081
BRA,SC,42,18509,4218509,Treze Tílias,7840
BRA,SC,42,18608,4218608,Trombudo Central,7360
BRA,SC,42,18707,4218707,Tubarão,105686
BRA,SC,42,18756,4218756,Tunápolis,4543
BRA,SC,42,18806,4218806,Turvo,12899
BRA,SC,42,18855,4218855,União do Oeste,2464
BRA,SC,42,18905,4218905,Urubici,11235
BRA,SC,42,18954,4218954,Urupema,2465
BRA,SC,42,19002,4219002,Urussanga,21268
BRA,SC,42,19101,4219101,Vargeão,3573
BRA,SC,42,19150,4219150,Vargem,2477
BRA,SC,42,19176,4219176,Vargem Bonita,4492
BRA,SC,42,19200,4219200,Vidal Ramos,6338
BRA,SC,42,19309,4219309,Videira,53065
BRA,SC,42,19358,4219358,Vitor Meireles,4979
BRA,SC,42,19408,4219408,Witmarsum,3965
BRA,SC,42,19507,4219507,Xanxerê,50982
BRA,SC,42,19606,4219606,Xavantina,3933
BRA,SC,42,19705,4219705,Xaxim,28706
BRA,SC,42,19853,4219853,Zortéa,3363
BRA,SC,42,20000,4220000,Balneário Rincão,12760
BRA,RS,43,34,4300034,Aceguá,4901
BRA,RS,43,59,4300059,Água Santa,3748
BRA,RS,43,109,4300109,Agudo,16461
BRA,RS,43,208,4300208,Ajuricaba,7024
BRA,RS,43,307,4300307,Alecrim,5950
BRA,RS,43,406,4300406,Alegrete,73589
BRA,RS,43,455,4300455,Alegria,3464
BRA,RS,43,471,4300471,Almirante Tamandaré do Sul,1964
BRA,RS,43,505,4300505,Alpestre,6258
BRA,RS,43,554,4300554,Alto Alegre,1638
BRA,RS,43,570,4300570,Alto Feliz,3028
BRA,RS,43,604,4300604,Alvorada,210305
BRA,RS,43,638,4300638,Amaral Ferrador,7031
BRA,RS,43,646,4300646,Ametista do Sul,7409
BRA,RS,43,661,4300661,André da Rocha,1333
BRA,RS,43,703,4300703,Anta Gorda,5981
BRA,RS,43,802,4300802,Antônio Prado,13050
BRA,RS,43,851,4300851,Arambaré,3581
BRA,RS,43,877,4300877,Araricá,5698
BRA,RS,43,901,4300901,Aratiba,6235
BRA,RS,43,1008,4301008,Arroio do Meio,20805
BRA,RS,43,1057,4301057,Arroio do Sal,10065
BRA,RS,43,1073,4301073,Arroio do Padre,2937
BRA,RS,43,1107,4301107,Arroio dos Ratos,14151
BRA,RS,43,1206,4301206,Arroio do Tigre,13373
BRA,RS,43,1305,4301305,Arroio Grande,18293
BRA,RS,43,1404,4301404,Arvorezinha,10424
BRA,RS,43,1503,4301503,Augusto Pestana,6661
BRA,RS,43,1552,4301552,Áurea,3554
BRA,RS,43,1602,4301602,Bagé,121143
BRA,RS,43,1636,4301636,Balneário Pinhal,14068
BRA,RS,43,1651,4301651,Barão,6171
BRA,RS,43,1701,4301701,Barão de Cotegipe,6623
BRA,RS,43,1750,4301750,Barão do Triunfo,7487
BRA,RS,43,1800,4301800,Barracão,5275
BRA,RS,43,1859,4301859,Barra do Guarita,3248
BRA,RS,43,1875,4301875,Barra do Quaraí,4215
BRA,RS,43,1909,4301909,Barra do Ribeiro,13491
BRA,RS,43,1925,4301925,Barra do Rio Azul,1690
BRA,RS,43,1958,4301958,Barra Funda,2539
BRA,RS,43,2006,4302006,Barros Cassal,11199
BRA,RS,43,2055,4302055,Benjamin Constant do Sul,1994
BRA,RS,43,2105,4302105,Bento Gonçalves,120454
BRA,RS,43,2154,4302154,Boa Vista das Missões,2098
BRA,RS,43,2204,4302204,Boa Vista do Buricá,6712
BRA,RS,43,2220,4302220,Boa Vista do Cadeado,2470
BRA,RS,43,2238,4302238,Boa Vista do Incra,2603
BRA,RS,43,2253,4302253,Boa Vista do Sul,2783
BRA,RS,43,2303,4302303,Bom Jesus,11349
BRA,RS,43,2352,4302352,Bom Princípio,14055
BRA,RS,43,2378,4302378,Bom Progresso,1942
BRA,RS,43,2402,4302402,Bom Retiro do Sul,12328
BRA,RS,43,2451,4302451,Boqueirão do Leão,7714
BRA,RS,43,2501,4302501,Bossoroca,6279
BRA,RS,43,2584,4302584,Bozano,2123
BRA,RS,43,2600,4302600,Braga,3353
BRA,RS,43,2659,4302659,Brochier,5074
BRA,RS,43,2709,4302709,Butiá,20941
BRA,RS,43,2808,4302808,Caçapava do Sul,33624
BRA,RS,43,2907,4302907,Cacequi,12561
BRA,RS,43,3004,4303004,Cachoeira do Sul,82201
BRA,RS,43,3103,4303103,Cachoeirinha,130293
BRA,RS,43,3202,4303202,Cacique Doble,5065
BRA,RS,43,3301,4303301,Caibaté,4846
BRA,RS,43,3400,4303400,Caiçara,4743
BRA,RS,43,3509,4303509,Camaquã,66261
BRA,RS,43,3558,4303558,Camargo,2733
BRA,RS,43,3608,4303608,Cambará do Sul,6431
BRA,RS,43,3673,4303673,Campestre da Serra,3388
BRA,RS,43,3707,4303707,Campina das Missões,5474
BRA,RS,43,3806,4303806,Campinas do Sul,5454
BRA,RS,43,3905,4303905,Campo Bom,66712
BRA,RS,43,4002,4304002,Campo Novo,4484
BRA,RS,43,4101,4304101,Campos Borges,3320
BRA,RS,43,4200,4304200,Candelária,31365
BRA,RS,43,4309,4304309,Cândido Godói,6198
BRA,RS,43,4358,4304358,Candiota,9584
BRA,RS,43,4408,4304408,Canela,44998
BRA,RS,43,4507,4304507,Canguçu,56045
BRA,RS,43,4606,4304606,Canoas,346616
BRA,RS,43,4614,4304614,Canudos do Vale,1716
BRA,RS,43,4622,4304622,Capão Bonito do Sul,1654
BRA,RS,43,4630,4304630,Capão da Canoa,53049
BRA,RS,43,4655,4304655,Capão do Cipó,3651
BRA,RS,43,4663,4304663,Capão do Leão,25354
BRA,RS,43,4671,4304671,Capivari do Sul,4660
BRA,RS,43,4689,4304689,Capela de Santana,11940
BRA,RS,43,4697,4304697,Capitão,2757
BRA,RS,43,4705,4304705,Carazinho,62110
BRA,RS,43,4713,4304713,Caraá,8270
BRA,RS,43,4804,4304804,Carlos Barbosa,29833
BRA,RS,43,4853,4304853,Carlos Gomes,1377
BRA,RS,43,4903,4304903,Casca,9031
BRA,RS,43,4952,4304952,Caseiros,3202
BRA,RS,43,5009,4305009,Catuípe,8774
BRA,RS,43,5108,4305108,Caxias do Sul,510906
BRA,RS,43,5116,4305116,Centenário,2891
BRA,RS,43,5124,4305124,Cerrito,6091
BRA,RS,43,5132,4305132,Cerro Branco,4691
BRA,RS,43,5157,4305157,Cerro Grande,2311
BRA,RS,43,5173,4305173,Cerro Grande do Sul,12239
BRA,RS,43,5207,4305207,Cerro Largo,14133
BRA,RS,43,5306,4305306,Chapada,9269
BRA,RS,43,5355,4305355,Charqueadas,40789
BRA,RS,43,5371,4305371,Charrua,3279
BRA,RS,43,5405,4305405,Chiapetta,3756
BRA,RS,43,5439,4305439,Chuí,6704
BRA,RS,43,5447,4305447,Chuvisca,5441
BRA,RS,43,5454,4305454,Cidreira,16254
BRA,RS,43,5504,4305504,Ciríaco,4747
BRA,RS,43,5587,4305587,Colinas,2438
BRA,RS,43,5603,4305603,Colorado,3175
BRA,RS,43,5702,4305702,Condor,6753
BRA,RS,43,5801,4305801,Constantina,9911
BRA,RS,43,5835,4305835,Coqueiro Baixo,1501
BRA,RS,43,5850,4305850,Coqueiros do Sul,2306
BRA,RS,43,5871,4305871,Coronel Barros,2519
BRA,RS,43,5900,4305900,Coronel Bicaco,7325
BRA,RS,43,5934,4305934,Coronel Pilar,1628
BRA,RS,43,5959,4305959,Cotiporã,3853
BRA,RS,43,5975,4305975,Coxilha,2756
BRA,RS,43,6007,4306007,Crissiumal,13448
BRA,RS,43,6056,4306056,Cristal,8009
BRA,RS,43,6072,4306072,Cristal do Sul,2847
BRA,RS,43,6106,4306106,Cruz Alta,60299
BRA,RS,43,6130,4306130,Cruzaltense,1833
BRA,RS,43,6205,4306205,Cruzeiro do Sul,12348
BRA,RS,43,6304,4306304,David Canabarro,4740
BRA,RS,43,6320,4306320,Derrubadas,2805
BRA,RS,43,6353,4306353,Dezesseis de Novembro,2427
BRA,RS,43,6379,4306379,Dilermando de Aguiar,3014
BRA,RS,43,6403,4306403,Dois Irmãos,32671
BRA,RS,43,6429,4306429,Dois Irmãos das Missões,2026
BRA,RS,43,6452,4306452,Dois Lajeados,3400
BRA,RS,43,6502,4306502,Dom Feliciano,15414
BRA,RS,43,6551,4306551,Dom Pedro de Alcântara,2534
BRA,RS,43,6601,4306601,Dom Pedrito,38461
BRA,RS,43,6700,4306700,Dona Francisca,3041
BRA,RS,43,6734,4306734,Doutor Maurício Cardoso,4549
BRA,RS,43,6759,4306759,Doutor Ricardo,1983
BRA,RS,43,6767,4306767,Eldorado do Sul,41285
BRA,RS,43,6809,4306809,Encantado,22706
BRA,RS,43,6908,4306908,Encruzilhada do Sul,25877
BRA,RS,43,6924,4306924,Engenho Velho,1034
BRA,RS,43,6932,4306932,Entre-Ijuís,8475
BRA,RS,43,6957,4306957,Entre Rios do Sul,2792
BRA,RS,43,6973,4306973,Erebango,2991
BRA,RS,43,7005,4307005,Erechim,105862
BRA,RS,43,7054,4307054,Ernestina,3168
BRA,RS,43,7104,4307104,Herval,6821
BRA,RS,43,7203,4307203,Erval Grande,4859
BRA,RS,43,7302,4307302,Erval Seco,6912
BRA,RS,43,7401,4307401,Esmeralda,3282
BRA,RS,43,7450,4307450,Esperança do Sul,2926
BRA,RS,43,7500,4307500,Espumoso,15588
BRA,RS,43,7559,4307559,Estação,5958
BRA,RS,43,7609,4307609,Estância Velha,50022
BRA,RS,43,7708,4307708,Esteio,83202
BRA,RS,43,7807,4307807,Estrela,34116
BRA,RS,43,7815,4307815,Estrela Velha,3655
BRA,RS,43,7831,4307831,Eugênio de Castro,2396
BRA,RS,43,7864,4307864,Fagundes Varela,2731
BRA,RS,43,7906,4307906,Farroupilha,72331
BRA,RS,43,8003,4308003,Faxinal do Soturno,6677
BRA,RS,43,8052,4308052,Faxinalzinho,2315
BRA,RS,43,8078,4308078,Fazenda Vilanova,4533
BRA,RS,43,8102,4308102,Feliz,13547
BRA,RS,43,8201,4308201,Flores da Cunha,30745
BRA,RS,43,8250,4308250,Floriano Peixoto,1766
BRA,RS,43,8300,4308300,Fontoura Xavier,10304
BRA,RS,43,8409,4308409,Formigueiro,6664
BRA,RS,43,8433,4308433,Forquetinha,2412
BRA,RS,43,8458,4308458,Fortaleza dos Valos,4320
BRA,RS,43,8508,4308508,Frederico Westphalen,31313
BRA,RS,43,8607,4308607,Garibaldi,35070
BRA,RS,43,8656,4308656,Garruchos,2924
BRA,RS,43,8706,4308706,Gaurama,5534
BRA,RS,43,8805,4308805,General Câmara,8385
BRA,RS,43,8854,4308854,Gentil,1634
BRA,RS,43,8904,4308904,Getúlio Vargas,16212
BRA,RS,43,9001,4309001,Giruá,16004
BRA,RS,43,9050,4309050,Glorinha,8098
BRA,RS,43,9100,4309100,Gramado,36232
BRA,RS,43,9126,4309126,Gramado dos Loureiros,2082
BRA,RS,43,9159,4309159,Gramado Xavier,4325
BRA,RS,43,9209,4309209,Gravataí,281519
BRA,RS,43,9258,4309258,Guabiju,1503
BRA,RS,43,9308,4309308,Guaíba,98143
BRA,RS,43,9407,4309407,Guaporé,25727
BRA,RS,43,9506,4309506,Guarani das Missões,7537
BRA,RS,43,9555,4309555,Harmonia,4866
BRA,RS,43,9571,4309571,Herveiras,3018
BRA,RS,43,9605,4309605,Horizontina,19329
BRA,RS,43,9654,4309654,Hulha Negra,6776
BRA,RS,43,9704,4309704,Humaitá,4762
BRA,RS,43,9753,4309753,Ibarama,4406
BRA,RS,43,9803,4309803,Ibiaçá,4709
BRA,RS,43,9902,4309902,Ibiraiaras,7262
BRA,RS,43,9951,4309951,Ibirapuitã,4013
BRA,RS,43,10009,4310009,Ibirubá,20350
BRA,RS,43,10108,4310108,Igrejinha,36899
BRA,RS,43,10207,4310207,Ijuí,83475
BRA,RS,43,10306,4310306,Ilópolis,4078
BRA,RS,43,10330,4310330,Imbé,22800
BRA,RS,43,10363,4310363,Imigrante,3120
BRA,RS,43,10405,4310405,Independência,6167
BRA,RS,43,10413,4310413,Inhacorá,2226
BRA,RS,43,10439,4310439,Ipê,6640
BRA,RS,43,10462,4310462,Ipiranga do Sul,1889
BRA,RS,43,10504,4310504,Iraí,7241
BRA,RS,43,10538,4310538,Itaara,5499
BRA,RS,43,10553,4310553,Itacurubi,3465
BRA,RS,43,10579,4310579,Itapuca,2094
BRA,RS,43,10603,4310603,Itaqui,37620
BRA,RS,43,10652,4310652,Itati,2419
BRA,RS,43,10702,4310702,Itatiba do Sul,3324
BRA,RS,43,10751,4310751,Ivorá,1910
BRA,RS,43,10801,4310801,Ivoti,24293
BRA,RS,43,10850,4310850,Jaboticaba,3810
BRA,RS,43,10876,4310876,Jacuizinho,2692
BRA,RS,43,10900,4310900,Jacutinga,3561
BRA,RS,43,11007,4311007,Jaguarão,26680
BRA,RS,43,11106,4311106,Jaguari,10848
BRA,RS,43,11122,4311122,Jaquirana,3716
BRA,RS,43,11130,4311130,Jari,3503
BRA,RS,43,11155,4311155,Jóia,8560
BRA,RS,43,11205,4311205,Júlio de Castilhos,19293
BRA,RS,43,11239,4311239,Lagoa Bonita do Sul,2903
BRA,RS,43,11254,4311254,Lagoão,6452
BRA,RS,43,11270,4311270,Lagoa dos Três Cantos,1609
BRA,RS,43,11304,4311304,Lagoa Vermelha,27807
BRA,RS,43,xxx,43xxx,LAGOA MIRIM,1
BRA,RS,43,xxx,43xxx,LAGOA DOS PATOS,1
BRA,RS,43,11403,4311403,Lajeado,84014
BRA,RS,43,11429,4311429,Lajeado do Bugre,2564
BRA,RS,43,11502,4311502,Lavras do Sul,7480
BRA,RS,43,11601,4311601,Liberato Salzano,5219
BRA,RS,43,11627,4311627,Lindolfo Collor,6054
BRA,RS,43,11643,4311643,Linha Nova,1714
BRA,RS,43,11700,4311700,Machadinho,5445
BRA,RS,43,11718,4311718,Maçambará,4587
BRA,RS,43,11734,4311734,Mampituba,2981
BRA,RS,43,11759,4311759,Manoel Viana,7299
BRA,RS,43,11775,4311775,Maquiné,6714
BRA,RS,43,11791,4311791,Maratá,2691
BRA,RS,43,11809,4311809,Marau,44161
BRA,RS,43,11908,4311908,Marcelino Ramos,4402
BRA,RS,43,11981,4311981,Mariana Pimentel,3885
BRA,RS,43,12005,4312005,Mariano Moro,2031
BRA,RS,43,12054,4312054,Marques de Souza,4009
BRA,RS,43,12104,4312104,Mata,4823
BRA,RS,43,12138,4312138,Mato Castelhano,2540
BRA,RS,43,12153,4312153,Mato Leitão,4515
BRA,RS,43,12179,4312179,Mato Queimado,1648
BRA,RS,43,12203,4312203,Maximiliano de Almeida,4377
BRA,RS,43,12252,4312252,Minas do Leão,8075
BRA,RS,43,12302,4312302,Miraguaí,4925
BRA,RS,43,12351,4312351,Montauri,1453
BRA,RS,43,12377,4312377,Monte Alegre dos Campos,3226
BRA,RS,43,12385,4312385,Monte Belo do Sul,2548
BRA,RS,43,12401,4312401,Montenegro,65264
BRA,RS,43,12427,4312427,Mormaço,3085
BRA,RS,43,12443,4312443,Morrinhos do Sul,2949
BRA,RS,43,12450,4312450,Morro Redondo,6568
BRA,RS,43,12476,4312476,Morro Reuter,6407
BRA,RS,43,12500,4312500,Mostardas,12804
BRA,RS,43,12609,4312609,Muçum,4954
BRA,RS,43,12617,4312617,Muitos Capões,3162
BRA,RS,43,12625,4312625,Muliterno,1893
BRA,RS,43,12658,4312658,Não-Me-Toque,17624
BRA,RS,43,12674,4312674,Nicolau Vergueiro,1682
BRA,RS,43,12708,4312708,Nonoai,11695
BRA,RS,43,12757,4312757,Nova Alvorada,3625
BRA,RS,43,12807,4312807,Nova Araçá,4759
BRA,RS,43,12906,4312906,Nova Bassano,9916
BRA,RS,43,12955,4312955,Nova Boa Vista,1775
BRA,RS,43,13003,4313003,Nova Bréscia,3330
BRA,RS,43,13011,4313011,Nova Candelária,2698
BRA,RS,43,13037,4313037,Nova Esperança do Sul,5352
BRA,RS,43,13060,4313060,Nova Hartz,21615
BRA,RS,43,13086,4313086,Nova Pádua,2553
BRA,RS,43,13102,4313102,Nova Palma,6512
BRA,RS,43,13201,4313201,Nova Petrópolis,21353
BRA,RS,43,13300,4313300,Nova Prata,27257
BRA,RS,43,13334,4313334,Nova Ramada,2242
BRA,RS,43,13359,4313359,Nova Roma do Sul,3689
BRA,RS,43,13375,4313375,Nova Santa Rita,29300
BRA,RS,43,13391,4313391,Novo Cabrais,4196
BRA,RS,43,13409,4313409,Novo Hamburgo,246748
BRA,RS,43,13425,4313425,Novo Machado,3323
BRA,RS,43,13441,4313441,Novo Tiradentes,2211
BRA,RS,43,13466,4313466,Novo Xingu,1719
BRA,RS,43,13490,4313490,Novo Barreiro,4164
BRA,RS,43,13508,4313508,Osório,45994
BRA,RS,43,13607,4313607,Paim Filho,3828
BRA,RS,43,13656,4313656,Palmares do Sul,11318
BRA,RS,43,13706,4313706,Palmeira das Missões,33303
BRA,RS,43,13805,4313805,Palmitinho,7057
BRA,RS,43,13904,4313904,Panambi,43667
BRA,RS,43,13953,4313953,Pantano Grande,9174
BRA,RS,43,14001,4314001,Paraí,7657
BRA,RS,43,14027,4314027,Paraíso do Sul,7611
BRA,RS,43,14035,4314035,Pareci Novo,3837
BRA,RS,43,14050,4314050,Parobé,58272
BRA,RS,43,14068,4314068,Passa Sete,5702
BRA,RS,43,14076,4314076,Passo do Sobrado,6535
BRA,RS,43,14100,4314100,Passo Fundo,203275
BRA,RS,43,14134,4314134,Paulo Bento,2293
BRA,RS,43,14159,4314159,Paverama,8487
BRA,RS,43,14175,4314175,Pedras Altas,1982
BRA,RS,43,14209,4314209,Pedro Osório,7730
BRA,RS,43,14308,4314308,Pejuçara,3874
BRA,RS,43,14407,4314407,Pelotas,342405
BRA,RS,43,14423,4314423,Picada Café,5742
BRA,RS,43,14456,4314456,Pinhal,2579
BRA,RS,43,14464,4314464,Pinhal da Serra,1941
BRA,RS,43,14472,4314472,Pinhal Grande,4350
